atom,channel,delta_Ha,osc,is_core,source,from_shell,occ_mo,virt_mo,occ_energy_Ha,virt_energy_Ha,d2_mo
Sn,eft_dipole_4d_occ_044_to_virt_031,9.818679114274,0.009077049621,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,44,31,-1.473431380906,8.345247733368,0.000693350616
Sn,eft_dipole_4d_occ_044_to_virt_032,9.818679114274,0.009077049621,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,44,32,-1.473431380906,8.345247733368,0.000693350616
Sn,eft_dipole_4d_occ_044_to_virt_033,9.818679114274,0.036308198485,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,44,33,-1.473431380906,8.345247733368,0.002773402466
Sn,eft_dipole_4d_occ_044_to_virt_034,30.368491631036,0.002505836417,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,44,34,-1.473431380906,28.895060250130,0.000061885764
Sn,eft_dipole_4d_occ_044_to_virt_035,30.368491631036,0.002505836417,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,44,35,-1.473431380906,28.895060250130,0.000061885764
Sn,eft_dipole_4d_occ_044_to_virt_036,30.368491631036,0.010023345669,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,44,36,-1.473431380906,28.895060250130,0.000247543057
Sn,eft_dipole_4d_occ_044_to_virt_079,1.737140558133,0.005825225004,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,44,79,-1.473431380906,0.263709177226,0.002515005900
Sn,eft_dipole_4d_occ_044_to_virt_080,1.737140558133,0.008737837505,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,44,80,-1.473431380906,0.263709177226,0.003772508850
Sn,eft_dipole_4d_occ_044_to_virt_081,1.737140558133,0.005825225004,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,44,81,-1.473431380906,0.263709177226,0.002515005900
Sn,eft_dipole_4d_occ_044_to_virt_086,2.168372060651,0.137879462021,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,44,86,-1.473431380906,0.694940679745,0.047689969075
Sn,eft_dipole_4d_occ_044_to_virt_087,2.168372060651,0.206819193032,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,44,87,-1.473431380906,0.694940679745,0.071534953613
Sn,eft_dipole_4d_occ_044_to_virt_088,2.168372060651,0.137879462021,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,44,88,-1.473431380906,0.694940679745,0.047689969075
Sn,eft_dipole_4d_occ_044_to_virt_093,2.915080653329,0.536642129733,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,44,93,-1.473431380906,1.441649272422,0.138068768986
Sn,eft_dipole_4d_occ_044_to_virt_094,2.915080653329,0.804963194600,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,44,94,-1.473431380906,1.441649272422,0.207103153479
Sn,eft_dipole_4d_occ_044_to_virt_095,2.915080653329,0.536642129733,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,44,95,-1.473431380906,1.441649272422,0.138068768986
Sn,eft_dipole_4d_occ_044_to_virt_100,4.582831504438,0.253442246335,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,44,100,-1.473431380906,3.109400123532,0.041476908886
Sn,eft_dipole_4d_occ_044_to_virt_101,4.582831504438,0.380163369502,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,44,101,-1.473431380906,3.109400123532,0.062215363329
Sn,eft_dipole_4d_occ_044_to_virt_102,4.582831504438,0.253442246335,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,44,102,-1.473431380906,3.109400123532,0.041476908886
Sn,eft_dipole_4d_occ_044_to_virt_107,8.865714133967,0.001901677033,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,44,107,-1.473431380906,7.392282753061,0.000160873422
Sn,eft_dipole_4d_occ_044_to_virt_108,8.865714133967,0.002852515550,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,44,108,-1.473431380906,7.392282753061,0.000241310134
Sn,eft_dipole_4d_occ_044_to_virt_109,8.865714133967,0.001901677033,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,44,109,-1.473431380906,7.392282753061,0.000160873422
Sn,eft_dipole_4d_occ_045_to_virt_022,1.547080124393,0.012158102364,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,45,22,-1.473431380906,0.073648743487,0.005894055925
Sn,eft_dipole_4d_occ_045_to_virt_024,1.547080124393,0.012158102364,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,45,24,-1.473431380906,0.073648743487,0.005894055925
