atom,orbital,r_bohr,R
Ar,3d,35.4627080221,7.06927643953e-222
Ar,3d,35.6881389676,9.97368128155e-225
Ar,3d,35.9150029428,1.29392766347e-227
Ar,3d,36.1433090571,1.5419628845e-230
Ar,3d,36.373066478,1.68607444652e-233
Ar,3d,36.6042844313,1.68982592771e-236
Ar,3d,36.8369722013,1.55055438852e-239
Ar,3d,37.0711391314,1.30113725577e-242
Ar,3d,37.3067946245,9.97367746979e-246
Ar,3d,37.5439481431,6.97561240339e-249
Ar,3d,37.7826092099,4.4462768128e-252
Ar,3d,38.0227874081,2.57978571337e-255
Ar,3d,38.264492382,1.36089004708e-258
Ar,3d,38.5077338369,6.51909571669e-262
Ar,3d,38.7525215402,2.83232126875e-265
Ar,3d,38.998865321,1.11467334265e-268
Ar,3d,39.2467750711,3.9687603285e-272
Ar,3d,39.496260745,1.27676071416e-275
Ar,3d,39.7473323608,3.70637773252e-279
Ar,3d,40,9.69630697787e-283
Ar,4d,1e-05,4.27643980657e-10
Ar,4d,1.00635684521e-05,4.33098194704e-10
Ar,4d,1.01275409989e-05,4.38621972342e-10
Ar,4d,1.01919202094e-05,4.44216200793e-10
Ar,4d,1.02567086685e-05,4.49881778591e-10
Ar,4d,1.03219089778e-05,4.55619615735e-10
Ar,4d,1.03875237555e-05,4.61430633827e-10
Ar,4d,1.0453555636e-05,4.67315766223e-10
Ar,4d,1.05200072711e-05,4.73275958187e-10
Ar,4d,1.05868813289e-05,4.79312167034e-10
Ar,4d,1.06541804947e-05,4.85425362292e-10
Ar,4d,1.07219074709e-05,4.91616525852e-10
Ar,4d,1.0790064977e-05,4.97886652131e-10
Ar,4d,1.08586557498e-05,5.04236748228e-10
Ar,4d,1.09276825436e-05,5.10667834083e-10
Ar,4d,1.099714813e-05,5.17180942651e-10
Ar,4d,1.10670552984e-05,5.23777120055e-10
Ar,4d,1.11374068558e-05,5.30457425766e-10
Ar,4d,1.12082056272e-05,5.37222932762e-10
Ar,4d,1.12794544554e-05,5.4407472771e-10
Ar,4d,1.13511562014e-05,5.51013911136e-10
Ar,4d,1.14233137442e-05,5.580415976e-10
Ar,4d,1.14959299815e-05,5.6515891588e-10
Ar,4d,1.15690078289e-05,5.72367009147e-10
Ar,4d,1.16425502208e-05,5.79667035157e-10
Ar,4d,1.17165601104e-05,5.87060166427e-10
Ar,4d,1.17910404694e-05,5.94547590431e-10
Ar,4d,1.18659942884e-05,6.0213050979e-10
Ar,4d,1.19414245773e-05,6.09810142459e-10
Ar,4d,1.20173343649e-05,6.17587721931e-10
Ar,4d,1.20937266993e-05,6.25464497428e-10
Ar,4d,1.21706046479e-05,6.33441734107e-10
Ar,4d,1.22479712977e-05,6.41520713259e-10
Ar,4d,1.23258297553e-05,6.49702732518e-10
Ar,4d,1.24041831471e-05,6.57989106068e-10
Ar,4d,1.24830346193e-05,6.66381164854e-10
Ar,4d,1.25623873381e-05,6.74880256796e-10
Ar,4d,1.26422444898e-05,6.83487747005e-10
Ar,4d,1.27226092811e-05,6.92205018005e-10
Ar,4d,1.28034849389e-05,7.0103346995e-10
Ar,4d,1.28848747108e-05,7.09974520852e-10
Ar,4d,1.29667818648e-05,7.19029606811e-10
Ar,4d,1.30492096899e-05,7.28200182241e-10
Ar,4d,1.3132161496e-05,7.37487720106e-10
Ar,4d,1.32156406139e-05,7.46893712156e-10
Ar,4d,1.32996503956e-05,7.56419669169e-10
Ar,4d,1.33841942144e-05,7.66067121188e-10
Ar,4d,1.34692754652e-05,7.75837617775e-10
Ar,4d,1.35548975644e-05,7.85732728251e-10
Ar,4d,1.364106395e-05,7.95754041954e-10
Ar,4d,1.3727778082e-05,8.05903168494e-10
Ar,4d,1.38150434423e-05,8.16181738007e-10
Ar,4d,1.3902863535e-05,8.26591401422e-10
Ar,4d,1.39912418864e-05,8.37133830724e-10
Ar,4d,1.40801820453e-05,8.47810719223e-10
Ar,4d,1.41696875831e-05,8.58623781824e-10
Ar,4d,1.42597620936e-05,8.69574755305e-10
Ar,4d,1.4350409194e-05,8.80665398596e-10
Ar,4d,1.44416325238e-05,8.9189749306e-10
Ar,4d,1.45334357463e-05,9.03272842778e-10
Ar,4d,1.46258225477e-05,9.14793274843e-10
Ar,4d,1.47187966376e-05,9.26460639649e-10
Ar,4d,1.48123617495e-05,9.38276811191e-10
Ar,4d,1.49065216403e-05,9.50243687365e-10
Ar,4d,1.50012800909e-05,9.62363190274e-10
Ar,4d,1.50966409063e-05,9.74637266533e-10
Ar,4d,1.51926079157e-05,9.87067887586e-10
Ar,4d,1.52891849725e-05,9.99657050022e-10
Ar,4d,1.53863759547e-05,1.01240677589e-09
Ar,4d,1.5484184765e-05,1.02531911304e-09
Ar,4d,1.55826153306e-05,1.03839613543e-09
Ar,4d,1.56816716042e-05,1.05163994346e-09
Ar,4d,1.57813575632e-05,1.06505266435e-09
Ar,4d,1.58816772104e-05,1.07863645242e-09
Ar,4d,1.5982634574e-05,1.09239348948e-09
Ar,4d,1.6084233708e-05,1.10632598516e-09
Ar,4d,1.61864786919e-05,1.12043617729e-09
Ar,4d,1.62893736314e-05,1.13472633221e-09
Ar,4d,1.63929226581e-05,1.1491987452e-09
Ar,4d,1.64971299299e-05,1.16385574079e-09
Ar,4d,1.66019996312e-05,1.17869967316e-09
Ar,4d,1.6707535973e-05,1.19373292653e-09
Ar,4d,1.68137431929e-05,1.20895791552e-09
Ar,4d,1.69206255558e-05,1.22437708553e-09
Ar,4d,1.70281873532e-05,1.23999291318e-09
Ar,4d,1.71364329044e-05,1.25580790666e-09
Ar,4d,1.72453665557e-05,1.27182460614e-09
Ar,4d,1.73549926815e-05,1.28804558421e-09
Ar,4d,1.74653156835e-05,1.30447344625e-09
Ar,4d,1.75763399918e-05,1.32111083089e-09
Ar,4d,1.76880700644e-05,1.33796041039e-09
Ar,4d,1.78005103878e-05,1.35502489111e-09
Ar,4d,1.79136654769e-05,1.37230701392e-09
Ar,4d,1.80275398754e-05,1.38980955465e-09
Ar,4d,1.81421381559e-05,1.40753532454e-09
Ar,4d,1.82574649198e-05,1.42548717066e-09
Ar,4d,1.83735247982e-05,1.44366797643e-09
Ar,4d,1.84903224512e-05,1.462080662e-09
Ar,4d,1.86078625689e-05,1.48072818481e-09
Ar,4d,1.87261498708e-05,1.49961353999e-09
Ar,4d,1.88451891069e-05,1.51873976087e-09
Ar,4d,1.89649850569e-05,1.53810991948e-09
Ar,4d,1.90855425313e-05,1.55772712703e-09
Ar,4d,1.92068663708e-05,1.57759453441e-09
Ar,4d,1.93289614472e-05,1.59771533268e-09
Ar,4d,1.94518326632e-05,1.61809275363e-09
Ar,4d,1.95754849524e-05,1.63873007023e-09
Ar,4d,1.96999232801e-05,1.65963059724e-09
Ar,4d,1.98251526429e-05,1.68079769165e-09
Ar,4d,1.99511780695e-05,1.7022347533e-09
Ar,4d,2.00780046201e-05,1.72394522537e-09
Ar,4d,2.02056373876e-05,1.74593259498e-09
Ar,4d,2.03340814967e-05,1.76820039369e-09
Ar,4d,2.04633421052e-05,1.79075219813e-09
Ar,4d,2.05934244034e-05,1.81359163053e-09
Ar,4d,2.07243336146e-05,1.83672235934e-09
Ar,4d,2.08560749954e-05,1.86014809978e-09
Ar,4d,2.09886538357e-05,1.88387261444e-09
Ar,4d,2.11220754593e-05,1.90789971394e-09
Ar,4d,2.12563452234e-05,1.93223325747e-09
Ar,4d,2.13914685196e-05,1.95687715343e-09
Ar,4d,2.15274507738e-05,1.98183536011e-09
Ar,4d,2.1664297446e-05,2.00711188625e-09
Ar,4d,2.18020140314e-05,2.03271079173e-09
Ar,4d,2.19406060598e-05,2.05863618821e-09
Ar,4d,2.20800790962e-05,2.08489223978e-09
Ar,4d,2.22204387412e-05,2.11148316366e-09
Ar,4d,2.23616906307e-05,2.13841323083e-09
Ar,4d,2.25038404366e-05,2.16568676677e-09
Ar,4d,2.26468938668e-05,2.19330815211e-09
Ar,4d,2.27908566655e-05,2.22128182337e-09
Ar,4d,2.29357346134e-05,2.24961227361e-09
Ar,4d,2.30815335281e-05,2.27830405325e-09
Ar,4d,2.32282592638e-05,2.30736177071e-09
Ar,4d,2.33759177124e-05,2.33679009321e-09
Ar,4d,2.35245148028e-05,2.36659374746e-09
Ar,4d,2.3674056502e-05,2.3967775205e-09
Ar,4d,2.38245488146e-05,2.4273462604e-09
Ar,4d,2.39759977835e-05,2.45830487706e-09
Ar,4d,2.41284094901e-05,2.489658343e-09
Ar,4d,2.42817900543e-05,2.52141169419e-09
Ar,4d,2.4436145635e-05,2.55357003078e-09
Ar,4d,2.45914824302e-05,2.58613851801e-09
Ar,4d,2.47478066775e-05,2.61912238698e-09
Ar,4d,2.49051246537e-05,2.65252693551e-09
Ar,4d,2.5063442676e-05,2.68635752899e-09
Ar,4d,2.52227671014e-05,2.72061960124e-09
Ar,4d,2.53831043275e-05,2.75531865537e-09
Ar,4d,2.55444607926e-05,2.79046026471e-09
Ar,4d,2.57068429757e-05,2.82605007365e-09
Ar,4d,2.58702573973e-05,2.86209379856e-09
Ar,4d,2.6034710619e-05,2.89859722874e-09
Ar,4d,2.62002092444e-05,2.93556622731e-09
Ar,4d,2.63667599189e-05,2.97300673218e-09
Ar,4d,2.65343693303e-05,3.01092475699e-09
Ar,4d,2.67030442088e-05,3.04932639208e-09
Ar,4d,2.68727913274e-05,3.08821780545e-09
Ar,4d,2.70436175021e-05,3.1276052438e-09
Ar,4d,2.72155295924e-05,3.16749503347e-09
Ar,4d,2.73885345012e-05,3.2078935815e-09
Ar,4d,2.75626391755e-05,3.24880737664e-09
Ar,4d,2.77378506062e-05,3.29024299041e-09
Ar,4d,2.79141758289e-05,3.33220707814e-09
Ar,4d,2.80916219237e-05,3.37470638004e-09
Ar,4d,2.82701960158e-05,3.41774772228e-09
Ar,4d,2.84499052759e-05,3.46133801809e-09
Ar,4d,2.86307569198e-05,3.50548426889e-09
Ar,4d,2.88127582097e-05,3.55019356538e-09
Ar,4d,2.89959164536e-05,3.59547308871e-09
Ar,4d,2.91802390061e-05,3.64133011159e-09
Ar,4d,2.93657332686e-05,3.68777199953e-09
Ar,4d,2.95524066894e-05,3.73480621194e-09
Ar,4d,2.97402667642e-05,3.78244030339e-09
Ar,4d,2.99293210364e-05,3.83068192481e-09
Ar,4d,3.01195770973e-05,3.87953882468e-09
Ar,4d,3.03110425866e-05,3.92901885033e-09
Ar,4d,3.05037251924e-05,3.97912994916e-09
Ar,4d,3.06976326517e-05,4.02988016996e-09
Ar,4d,3.08927727506e-05,4.08127766414e-09
Ar,4d,3.1089153325e-05,4.1333306871e-09
Ar,4d,3.12867822603e-05,4.1860475995e-09
Ar,4d,3.14856674921e-05,4.23943686868e-09
Ar,4d,3.16858170066e-05,4.29350706992e-09
Ar,4d,3.18872388405e-05,4.34826688791e-09
Ar,4d,3.20899410819e-05,4.40372511808e-09
Ar,4d,3.229393187e-05,4.45989066807e-09
Ar,4d,3.2499219396e-05,4.51677255908e-09
Ar,4d,3.27058119031e-05,4.57437992741e-09
Ar,4d,3.29137176867e-05,4.63272202587e-09
Ar,4d,3.31229450952e-05,4.69180822528e-09
Ar,4d,3.33335025299e-05,4.75164801598e-09
Ar,4d,3.35453984457e-05,4.81225100935e-09
Ar,4d,3.3758641351e-05,4.87362693934e-09
Ar,4d,3.39732398084e-05,4.93578566407e-09
Ar,4d,3.41892024351e-05,4.99873716738e-09
Ar,4d,3.44065379027e-05,5.06249156046e-09
Ar,4d,3.46252549382e-05,5.12705908343e-09
Ar,4d,3.48453623241e-05,5.19245010703e-09
Ar,4d,3.50668688985e-05,5.25867513428e-09
Ar,4d,3.5289783556e-05,5.32574480214e-09
Ar,4d,3.55141152474e-05,5.39366988324e-09
Ar,4d,3.57398729807e-05,5.4624612876e-09
Ar,4d,3.59670658209e-05,5.53213006441e-09
Ar,4d,3.61957028909e-05,5.60268740375e-09
Ar,4d,3.64257933713e-05,5.67414463844e-09
Ar,4d,3.66573465013e-05,5.74651324584e-09
Ar,4d,3.68903715787e-05,5.81980484969e-09
Ar,4d,3.71248779604e-05,5.89403122196e-09
Ar,4d,3.73608750629e-05,5.9692042848e-09
Ar,4d,3.75983723624e-05,6.04533611239e-09
Ar,4d,3.78373793956e-05,6.12243893291e-09
Ar,4d,3.80779057594e-05,6.2005251305e-09
Ar,4d,3.83199611121e-05,6.27960724725e-09
Ar,4d,3.85635551732e-05,6.35969798522e-09
Ar,4d,3.8808697724e-05,6.44081020845e-09
Ar,4d,3.90553986081e-05,6.52295694507e-09
Ar,4d,3.93036677316e-05,6.60615138938e-09
Ar,4d,3.95535150634e-05,6.69040690394e-09
Ar,4d,3.9804950636e-05,6.77573702174e-09
Ar,4d,4.00579845456e-05,6.86215544838e-09
Ar,4d,4.03126269527e-05,6.94967606426e-09
Ar,4d,4.05688880821e-05,7.03831292682e-09
Ar,4d,4.08267782238e-05,7.12808027277e-09
Ar,4d,4.10863077332e-05,7.21899252041e-09
Ar,4d,4.13474870316e-05,7.31106427193e-09
Ar,4d,4.16103266063e-05,7.40431031577e-09
Ar,4d,4.18748370116e-05,7.49874562896e-09
Ar,4d,4.21410288685e-05,7.59438537956e-09
Ar,4d,4.24089128658e-05,7.69124492908e-09
Ar,4d,4.26784997603e-05,7.78933983498e-09
Ar,4d,4.29498003769e-05,7.88868585309e-09
Ar,4d,4.32228256096e-05,7.98929894024e-09
Ar,4d,4.34975864213e-05,8.09119525674e-09
Ar,4d,4.37740938451e-05,8.19439116904e-09
Ar,4d,4.40523589837e-05,8.2989032523e-09
Ar,4d,4.43323930107e-05,8.40474829311e-09
Ar,4d,4.46142071707e-05,8.51194329213e-09
Ar,4d,4.48978127797e-05,8.62050546688e-09
Ar,4d,4.51832212257e-05,8.73045225443e-09
Ar,4d,4.54704439689e-05,8.84180131429e-09
Ar,4d,4.57594925427e-05,8.95457053118e-09
Ar,4d,4.60503785535e-05,9.06877801791e-09
Ar,4d,4.63431136817e-05,9.18444211833e-09
Ar,4d,4.66377096817e-05,9.30158141023e-09
Ar,4d,4.6934178383e-05,9.42021470835e-09
Ar,4d,4.72325316898e-05,9.5403610674e-09
Ar,4d,4.75327815825e-05,9.6620397851e-09
Ar,4d,4.78349401172e-05,9.78527040532e-09
Ar,4d,4.8139019427e-05,9.91007272117e-09
Ar,4d,4.84450317219e-05,1.00364667782e-08
Ar,4d,4.87529892896e-05,1.01644728777e-08
Ar,4d,4.90629044958e-05,1.02941115797e-08
Ar,4d,4.93747897851e-05,1.04254037067e-08
Ar,4d,4.96886576808e-05,1.05583703465e-08
Ar,4d,5.00045207862e-05,1.06930328562e-08
Ar,4d,5.03223917845e-05,1.08294128649e-08
Ar,4d,5.06422834395e-05,1.09675322779e-08
Ar,4d,5.09642085962e-05,1.11074132797e-08
Ar,4d,5.12881801813e-05,1.12490783377e-08
Ar,4d,5.16142112036e-05,1.1392550206e-08
Ar,4d,5.19423147547e-05,1.15378519289e-08
Ar,4d,5.22725040093e-05,1.16850068444e-08
Ar,4d,5.26047922258e-05,1.18340385884e-08
Ar,4d,5.29391927471e-05,1.19849710981e-08
Ar,4d,5.32757190007e-05,1.21378286162e-08
Ar,4d,5.36143844997e-05,1.22926356942e-08
Ar,4d,5.39552028428e-05,1.24494171972e-08
Ar,4d,5.42981877153e-05,1.26081983071e-08
Ar,4d,5.46433528896e-05,1.27690045272e-08
Ar,4d,5.49907122255e-05,1.29318616858e-08
Ar,4d,5.53402796709e-05,1.30967959408e-08
Ar,4d,5.56920692625e-05,1.32638337839e-08
Ar,4d,5.6046095126e-05,1.34330020442e-08
Ar,4d,5.64023714771e-05,1.36043278934e-08
Ar,4d,5.67609126219e-05,1.37778388496e-08
Ar,4d,5.71217329572e-05,1.39535627818e-08
Ar,4d,5.74848469715e-05,1.41315279146e-08
Ar,4d,5.78502692454e-05,1.43117628325e-08
Ar,4d,5.82180144522e-05,1.44942964845e-08
Ar,4d,5.85880973582e-05,1.46791581889e-08
Ar,4d,5.89605328241e-05,1.48663776379e-08
Ar,4d,5.93353358045e-05,1.50559849024e-08
Ar,4d,5.97125213495e-05,1.5248010437e-08
Ar,4d,6.00921046046e-05,1.54424850843e-08
Ar,4d,6.04741008117e-05,1.56394400807e-08
Ar,4d,6.08585253096e-05,1.58389070608e-08
Ar,4d,6.12453935344e-05,1.60409180626e-08
Ar,4d,6.16347210207e-05,1.62455055329e-08
Ar,4d,6.20265234016e-05,1.64527023322e-08
Ar,4d,6.24208164096e-05,1.66625417402e-08
Ar,4d,6.28176158771e-05,1.68750574609e-08
Ar,4d,6.32169377375e-05,1.70902836283e-08
Ar,4d,6.36187980251e-05,1.73082548117e-08
Ar,4d,6.40232128764e-05,1.75290060214e-08
Ar,4d,6.44301985303e-05,1.77525727139e-08
Ar,4d,6.48397713289e-05,1.79789907984e-08
Ar,4d,6.52519477185e-05,1.82082966417e-08
Ar,4d,6.56667442495e-05,1.84405270747e-08
Ar,4d,6.60841775779e-05,1.86757193977e-08
Ar,4d,6.65042644654e-05,1.8913911387e-08
Ar,4d,6.69270217802e-05,1.91551413008e-08
Ar,4d,6.73524664977e-05,1.93994478849e-08
Ar,4d,6.77806157015e-05,1.96468703796e-08
Ar,4d,6.82114865835e-05,1.98974485254e-08
Ar,4d,6.86450964451e-05,2.01512225699e-08
Ar,4d,6.90814626973e-05,2.04082332739e-08
Ar,4d,6.95206028623e-05,2.06685219181e-08
Ar,4d,6.99625345734e-05,2.09321303095e-08
Ar,4d,7.04072755759e-05,2.11991007887e-08
Ar,4d,7.08548437281e-05,2.1469476236e-08
Ar,4d,7.13052570018e-05,2.17433000787e-08
Ar,4d,7.1758533483e-05,2.2020616298e-08
Ar,4d,7.22146913726e-05,2.2301469436e-08
Ar,4d,7.26737489873e-05,2.25859046029e-08
Ar,4d,7.31357247602e-05,2.28739674843e-08
Ar,4d,7.36006372415e-05,2.31657043484e-08
Ar,4d,7.40685050995e-05,2.34611620536e-08
Ar,4d,7.45393471211e-05,2.37603880558e-08
Ar,4d,7.50131822126e-05,2.40634304163e-08
Ar,4d,7.54900294003e-05,2.43703378093e-08
Ar,4d,7.59699078318e-05,2.46811595297e-08
Ar,4d,7.64528367763e-05,2.49959455014e-08
Ar,4d,7.69388356253e-05,2.53147462847e-08
Ar,4d,7.74279238937e-05,2.5637613085e-08
Ar,4d,7.79201212205e-05,2.59645977606e-08
Ar,4d,7.84154473696e-05,2.62957528314e-08
Ar,4d,7.89139222303e-05,2.6631131487e-08
Ar,4d,7.94155658185e-05,2.69707875953e-08
Ar,4d,7.99203982774e-05,2.73147757116e-08
Ar,4d,8.04284398781e-05,2.76631510865e-08
Ar,4d,8.09397110206e-05,2.80159696758e-08
Ar,4d,8.14542322346e-05,2.83732881484e-08
Ar,4d,8.19720241803e-05,2.87351638965e-08
Ar,4d,8.24931076493e-05,2.91016550439e-08
Ar,4d,8.30175035652e-05,2.9472820456e-08
Ar,4d,8.35452329848e-05,2.98487197487e-08
Ar,4d,8.40763170986e-05,3.02294132984e-08
Ar,4d,8.46107772319e-05,3.06149622516e-08
Ar,4d,8.51486348456e-05,3.10054285346e-08
Ar,4d,8.56899115368e-05,3.14008748635e-08
Ar,4d,8.62346290402e-05,3.18013647542e-08
Ar,4d,8.67828092285e-05,3.22069625329e-08
Ar,4d,8.73344741133e-05,3.26177333461e-08
Ar,4d,8.78896458464e-05,3.30337431712e-08
Ar,4d,8.84483467203e-05,3.3455058827e-08
Ar,4d,8.90105991692e-05,3.38817479847e-08
Ar,4d,8.95764257698e-05,3.43138791783e-08
Ar,4d,9.01458492426e-05,3.47515218163e-08
Ar,4d,9.07188924522e-05,3.51947461921e-08
Ar,4d,9.12955784088e-05,3.56436234957e-08
Ar,4d,9.18759302688e-05,3.60982258252e-08
Ar,4d,9.24599713357e-05,3.6558626198e-08
Ar,4d,9.30477250613e-05,3.70248985631e-08
Ar,4d,9.36392150463e-05,3.74971178123e-08
Ar,4d,9.42344650416e-05,3.79753597929e-08
Ar,4d,9.48334989489e-05,3.84597013193e-08
Ar,4d,9.54363408221e-05,3.89502201858e-08
Ar,4d,9.60430148678e-05,3.94469951787e-08
Ar,4d,9.66535454465e-05,3.99501060894e-08
Ar,4d,9.72679570735e-05,4.04596337267e-08
Ar,4d,9.78862744202e-05,4.09756599303e-08
Ar,4d,9.85085223145e-05,4.14982675834e-08
Ar,4d,9.91347257424e-05,4.20275406266e-08
Ar,4d,9.97649098485e-05,4.25635640708e-08
Ar,4d,0.000100399099937,4.31064240114e-08
Ar,4d,0.000101037321475,4.36562076417e-08
Ar,4d,0.000101679600087,4.42130032672e-08
Ar,4d,0.000102325961566,4.47769003195e-08
Ar,4d,0.000102976431864,4.53479893709e-08
Ar,4d,0.000103631037101,4.5926362149e-08
Ar,4d,0.000104289803563,4.6512111551e-08
Ar,4d,0.0001049527577,4.71053316591e-08
Ar,4d,0.000105619926135,4.77061177556e-08
Ar,4d,0.000106291335656,4.83145663377e-08
Ar,4d,0.000106967013224,4.89307751336e-08
Ar,4d,0.000107646985969,4.95548431178e-08
Ar,4d,0.000108331281196,5.01868705271e-08
Ar,4d,0.000109019926381,5.08269588769e-08
Ar,4d,0.000109712949178,5.14752109771e-08
Ar,4d,0.000110410377413,5.21317309492e-08
Ar,4d,0.000111112239091,5.27966242423e-08
Ar,4d,0.000111818562396,5.34699976505e-08
Ar,4d,0.000112529375688,5.41519593302e-08
Ar,4d,0.00011324470751,5.4842618817e-08
Ar,4d,0.000113964586587,5.55420870436e-08
Ar,4d,0.000114689041823,5.62504763575e-08
Ar,4d,0.000115418102308,5.69679005391e-08
Ar,4d,0.000116151797319,5.76944748201e-08
Ar,4d,0.000116890156315,5.84303159017e-08
Ar,4d,0.000117633208944,5.91755419736e-08
Ar,4d,0.000118380985045,5.99302727329e-08
Ar,4d,0.000119133514642,6.06946294034e-08
Ar,4d,0.000119890827954,6.14687347548e-08
Ar,4d,0.000120652955389,6.22527131228e-08
Ar,4d,0.00012141992755,6.30466904288e-08
Ar,4d,0.000122191775234,6.38507942003e-08
Ar,4d,0.000122968529435,6.46651535912e-08
Ar,4d,0.000123750221342,6.54898994027e-08
Ar,4d,0.000124536882343,6.63251641042e-08
Ar,4d,0.000125328544026,6.71710818547e-08
Ar,4d,0.000126125238181,6.80277885243e-08
Ar,4d,0.000126926996797,6.88954217158e-08
Ar,4d,0.000127733852068,6.97741207872e-08
Ar,4d,0.000128545836393,7.06640268739e-08
Ar,4d,0.000129362982377,7.15652829112e-08
Ar,4d,0.000130185322831,7.24780336575e-08
Ar,4d,0.000131012890777,7.34024257174e-08
Ar,4d,0.000131845719443,7.43386075655e-08
Ar,4d,0.000132683842273,7.52867295698e-08
Ar,4d,0.00013352729292,7.62469440163e-08
Ar,4d,0.000134376105251,7.72194051332e-08
Ar,4d,0.000135230313352,7.82042691157e-08
Ar,4d,0.000136089951521,7.92016941511e-08
Ar,4d,0.000136955054277,8.02118404445e-08
Ar,4d,0.000137825656357,8.1234870244e-08
Ar,4d,0.00013870179272,8.2270947867e-08
Ar,4d,0.000139583498547,8.33202397269e-08
Ar,4d,0.00014047080924,8.43829143592e-08
Ar,4d,0.000141363760431,8.54591424492e-08
Ar,4d,0.000142262387973,8.65490968591e-08
Ar,4d,0.000143166727952,8.76529526556e-08
Ar,4d,0.000144076816681,8.87708871384e-08
Ar,4d,0.000144992690702,8.99030798685e-08
Ar,4d,0.000145914386793,9.1049712697e-08
Ar,4d,0.000146841941963,9.22109697942e-08
Ar,4d,0.000147775393458,9.33870376796e-08
Ar,4d,0.00014871477876,9.45781052514e-08
Ar,4d,0.000149660135588,9.5784363817e-08
Ar,4d,0.000150611501904,9.7006007124e-08
Ar,4d,0.000151568915907,9.82432313908e-08
Ar,4d,0.000152532416044,9.94962353385e-08
Ar,4d,0.000153502041002,1.00765220223e-07
Ar,4d,0.000154477829715,1.02050389866e-07
Ar,4d,0.000155459821367,1.0335195069e-07
Ar,4d,0.000156448055387,1.0467011175e-07
Ar,4d,0.000157442571458,1.06005084766e-07
Ar,4d,0.000158443409513,1.07357084161e-07
Ar,4d,0.000159450609742,1.08726327089e-07
Ar,4d,0.000160464212586,1.10113033478e-07
Ar,4d,0.000161484258746,1.11517426057e-07
Ar,4d,0.000162510789183,1.12939730398e-07
Ar,4d,0.000163543845114,1.1438017495e-07
Ar,4d,0.000164583468022,1.15838991073e-07
Ar,4d,0.000165629699651,1.17316413083e-07
Ar,4d,0.000166682582014,1.18812678278e-07
Ar,4d,0.000167742157386,1.20328026988e-07
Ar,4d,0.000168808468315,1.21862702605e-07
Ar,4d,0.000169881557618,1.23416951627e-07
Ar,4d,0.000170961468383,1.24991023694e-07
Ar,4d,0.000172048243974,1.26585171633e-07
Ar,4d,0.000173141928029,1.28199651491e-07
Ar,4d,0.000174242564464,1.29834722586e-07
Ar,4d,0.000175350197475,1.31490647539e-07
Ar,4d,0.000176464871537,1.33167692322e-07
Ar,4d,0.000177586631409,1.348661263e-07
Ar,4d,0.000178715522136,1.36586222273e-07
Ar,4d,0.000179851589046,1.3832825652e-07
Ar,4d,0.000180994877758,1.40092508844e-07
Ar,4d,0.000182145434179,1.41879262616e-07
Ar,4d,0.000183303304509,1.43688804822e-07
Ar,4d,0.000184468535242,1.45521426108e-07
Ar,4d,0.000185641173166,1.47377420827e-07
Ar,4d,0.000186821265367,1.49257087086e-07
Ar,4d,0.000188008859233,1.51160726794e-07
Ar,4d,0.000189204002448,1.5308864571e-07
Ar,4d,0.000190406743004,1.55041153494e-07
Ar,4d,0.000191617129196,1.57018563756e-07
Ar,4d,0.000192835209625,1.59021194103e-07
Ar,4d,0.000194061033203,1.61049366194e-07
Ar,4d,0.000195294649151,1.63103405793e-07
Ar,4d,0.000196536107006,1.65183642815e-07
Ar,4d,0.000197785456615,1.67290411385e-07
Ar,4d,0.000199042748147,1.69424049889e-07
Ar,4d,0.000200308032087,1.71584901028e-07
Ar,4d,0.00020158135924,1.73773311876e-07
Ar,4d,0.000202862780737,1.75989633932e-07
Ar,4d,0.000204152348033,1.78234223177e-07
Ar,4d,0.000205450112908,1.80507440134e-07
Ar,4d,0.000206756127473,1.82809649924e-07
Ar,4d,0.000208070444171,1.85141222325e-07
Ar,4d,0.000209393115776,1.87502531829e-07
Ar,4d,0.000210724195401,1.89893957707e-07
Ar,4d,0.000212063736492,1.92315884066e-07
Ar,4d,0.000213411792839,1.94768699912e-07
Ar,4d,0.000214768418571,1.97252799212e-07
Ar,4d,0.000216133668163,1.99768580959e-07
Ar,4d,0.000217507596436,2.02316449233e-07
Ar,4d,0.000218890258557,2.0489681327e-07
Ar,4d,0.000220281710048,2.07510087523e-07
Ar,4d,0.000221682006781,2.10156691733e-07
Ar,4d,0.000223091204983,2.12837050992e-07
Ar,4d,0.00022450936124,2.15551595817e-07
Ar,4d,0.000225936532497,2.18300762213e-07
Ar,4d,0.00022737277606,2.21084991747e-07
Ar,4d,0.000228818149602,2.23904731617e-07
Ar,4d,0.000230272711159,2.26760434727e-07
Ar,4d,0.000231736519139,2.29652559753e-07
Ar,4d,0.00023320963232,2.32581571226e-07
Ar,4d,0.000234692109853,2.35547939599e-07
Ar,4d,0.000236184011267,2.38552141324e-07
Ar,4d,0.000237685396467,2.41594658932e-07
Ar,4d,0.00023919632574,2.44675981108e-07
Ar,4d,0.000240716859757,2.47796602768e-07
Ar,4d,0.000242247059573,2.50957025143e-07
Ar,4d,0.000243786986632,2.54157755854e-07
Ar,4d,0.000245336702769,2.57399308998e-07
Ar,4d,0.000246896270212,2.60682205227e-07
Ar,4d,0.000248465751584,2.64006971836e-07
Ar,4d,0.000250045209906,2.67374142843e-07
Ar,4d,0.0002516347086,2.70784259079e-07
Ar,4d,0.000253234311491,2.7423786827e-07
