atom,orbital,r_bohr,R
Ar,5d,1.03219089778e-05,-3.38247037535e-10
Ar,5d,1.03875237555e-05,-3.4256107404e-10
Ar,5d,1.0453555636e-05,-3.46930132197e-10
Ar,5d,1.05200072711e-05,-3.51354913758e-10
Ar,5d,1.05868813289e-05,-3.55836129426e-10
Ar,5d,1.06541804947e-05,-3.60374498966e-10
Ar,5d,1.07219074709e-05,-3.64970751324e-10
Ar,5d,1.0790064977e-05,-3.69625624744e-10
Ar,5d,1.08586557498e-05,-3.74339866884e-10
Ar,5d,1.09276825436e-05,-3.7911423494e-10
Ar,5d,1.099714813e-05,-3.83949495763e-10
Ar,5d,1.10670552984e-05,-3.88846425985e-10
Ar,5d,1.11374068558e-05,-3.93805812144e-10
Ar,5d,1.12082056272e-05,-3.9882845081e-10
Ar,5d,1.12794544554e-05,-4.03915148712e-10
Ar,5d,1.13511562014e-05,-4.09066722866e-10
Ar,5d,1.14233137442e-05,-4.14284000712e-10
Ar,5d,1.14959299815e-05,-4.1956782024e-10
Ar,5d,1.15690078289e-05,-4.24919030131e-10
Ar,5d,1.16425502208e-05,-4.30338489887e-10
Ar,5d,1.17165601104e-05,-4.35827069974e-10
Ar,5d,1.17910404694e-05,-4.4138565196e-10
Ar,5d,1.18659942884e-05,-4.47015128655e-10
Ar,5d,1.19414245773e-05,-4.52716404259e-10
Ar,5d,1.20173343649e-05,-4.58490394501e-10
Ar,5d,1.20937266993e-05,-4.64338026792e-10
Ar,5d,1.21706046479e-05,-4.70260240369e-10
Ar,5d,1.22479712977e-05,-4.76257986449e-10
Ar,5d,1.23258297553e-05,-4.82332228382e-10
Ar,5d,1.24041831471e-05,-4.88483941804e-10
Ar,5d,1.24830346193e-05,-4.94714114793e-10
Ar,5d,1.25623873381e-05,-5.0102374803e-10
Ar,5d,1.26422444898e-05,-5.0741385496e-10
Ar,5d,1.27226092811e-05,-5.13885461952e-10
Ar,5d,1.28034849389e-05,-5.20439608467e-10
Ar,5d,1.28848747108e-05,-5.2707734722e-10
Ar,5d,1.29667818648e-05,-5.33799744357e-10
Ar,5d,1.30492096899e-05,-5.40607879618e-10
Ar,5d,1.3132161496e-05,-5.47502846516e-10
Ar,5d,1.32156406139e-05,-5.54485752511e-10
Ar,5d,1.32996503956e-05,-5.61557719186e-10
Ar,5d,1.33841942144e-05,-5.68719882431e-10
Ar,5d,1.34692754652e-05,-5.75973392622e-10
Ar,5d,1.35548975644e-05,-5.83319414805e-10
Ar,5d,1.364106395e-05,-5.9075912889e-10
Ar,5d,1.3727778082e-05,-5.98293729831e-10
Ar,5d,1.38150434423e-05,-6.05924427825e-10
Ar,5d,1.3902863535e-05,-6.13652448503e-10
Ar,5d,1.39912418864e-05,-6.21479033129e-10
Ar,5d,1.40801820453e-05,-6.29405438798e-10
Ar,5d,1.41696875831e-05,-6.37432938635e-10
Ar,5d,1.42597620936e-05,-6.45562822008e-10
Ar,5d,1.4350409194e-05,-6.53796394725e-10
Ar,5d,1.44416325238e-05,-6.62134979251e-10
Ar,5d,1.45334357463e-05,-6.70579914917e-10
Ar,5d,1.46258225477e-05,-6.79132558136e-10
Ar,5d,1.47187966376e-05,-6.87794282621e-10
Ar,5d,1.48123617495e-05,-6.96566479606e-10
Ar,5d,1.49065216403e-05,-7.05450558066e-10
Ar,5d,1.50012800909e-05,-7.14447944951e-10
Ar,5d,1.50966409063e-05,-7.23560085407e-10
Ar,5d,1.51926079157e-05,-7.32788443013e-10
Ar,5d,1.52891849725e-05,-7.42134500013e-10
Ar,5d,1.53863759547e-05,-7.51599757557e-10
Ar,5d,1.5484184765e-05,-7.61185735942e-10
Ar,5d,1.55826153306e-05,-7.70893974853e-10
Ar,5d,1.56816716042e-05,-7.80726033612e-10
Ar,5d,1.57813575632e-05,-7.90683491431e-10
Ar,5d,1.58816772104e-05,-8.00767947662e-10
Ar,5d,1.5982634574e-05,-8.10981022054e-10
Ar,5d,1.6084233708e-05,-8.21324355018e-10
Ar,5d,1.61864786919e-05,-8.31799607883e-10
Ar,5d,1.62893736314e-05,-8.42408463169e-10
Ar,5d,1.63929226581e-05,-8.53152624856e-10
Ar,5d,1.64971299299e-05,-8.64033818654e-10
Ar,5d,1.66019996312e-05,-8.75053792284e-10
Ar,5d,1.6707535973e-05,-8.86214315759e-10
Ar,5d,1.68137431929e-05,-8.97517181665e-10
Ar,5d,1.69206255558e-05,-9.08964205452e-10
Ar,5d,1.70281873532e-05,-9.20557225723e-10
Ar,5d,1.71364329044e-05,-9.32298104533e-10
Ar,5d,1.72453665557e-05,-9.44188727684e-10
Ar,5d,1.73549926815e-05,-9.56231005031e-10
Ar,5d,1.74653156835e-05,-9.68426870785e-10
Ar,5d,1.75763399918e-05,-9.8077828383e-10
Ar,5d,1.76880700644e-05,-9.9328722803e-10
Ar,5d,1.78005103878e-05,-1.00595571255e-09
Ar,5d,1.79136654769e-05,-1.01878577219e-09
Ar,5d,1.80275398754e-05,-1.0317794677e-09
Ar,5d,1.81421381559e-05,-1.04493888609e-09
Ar,5d,1.82574649198e-05,-1.05826614102e-09
Ar,5d,1.83735247982e-05,-1.07176337309e-09
Ar,5d,1.84903224512e-05,-1.08543275021e-09
Ar,5d,1.86078625689e-05,-1.09927646793e-09
Ar,5d,1.87261498708e-05,-1.1132967498e-09
Ar,5d,1.88451891069e-05,-1.12749584775e-09
Ar,5d,1.89649850569e-05,-1.14187604242e-09
Ar,5d,1.90855425313e-05,-1.15643964352e-09
Ar,5d,1.92068663708e-05,-1.17118899025e-09
Ar,5d,1.93289614472e-05,-1.18612645162e-09
Ar,5d,1.94518326632e-05,-1.20125442686e-09
Ar,5d,1.95754849524e-05,-1.21657534581e-09
Ar,5d,1.96999232801e-05,-1.23209166929e-09
Ar,5d,1.98251526429e-05,-1.24780588951e-09
Ar,5d,1.99511780695e-05,-1.26372053046e-09
Ar,5d,2.00780046201e-05,-1.27983814834e-09
Ar,5d,2.02056373876e-05,-1.29616133192e-09
Ar,5d,2.03340814967e-05,-1.31269270302e-09
Ar,5d,2.04633421052e-05,-1.32943491687e-09
Ar,5d,2.05934244034e-05,-1.34639066259e-09
Ar,5d,2.07243336146e-05,-1.36356266359e-09
Ar,5d,2.08560749954e-05,-1.380953678e-09
Ar,5d,2.09886538357e-05,-1.39856649915e-09
Ar,5d,2.11220754593e-05,-1.41640395598e-09
Ar,5d,2.12563452234e-05,-1.43446891351e-09
Ar,5d,2.13914685196e-05,-1.45276427331e-09
Ar,5d,2.15274507738e-05,-1.47129297397e-09
Ar,5d,2.1664297446e-05,-1.49005799152e-09
Ar,5d,2.18020140314e-05,-1.50906233998e-09
Ar,5d,2.19406060598e-05,-1.52830907179e-09
Ar,5d,2.20800790962e-05,-1.54780127835e-09
Ar,5d,2.22204387412e-05,-1.56754209046e-09
Ar,5d,2.23616906307e-05,-1.58753467885e-09
Ar,5d,2.25038404366e-05,-1.60778225472e-09
Ar,5d,2.26468938668e-05,-1.62828807019e-09
Ar,5d,2.27908566655e-05,-1.64905541887e-09
Ar,5d,2.29357346134e-05,-1.6700876364e-09
Ar,5d,2.30815335281e-05,-1.69138810093e-09
Ar,5d,2.32282592638e-05,-1.71296023371e-09
Ar,5d,2.33759177124e-05,-1.73480749963e-09
Ar,5d,2.35245148028e-05,-1.75693340776e-09
Ar,5d,2.3674056502e-05,-1.77934151193e-09
Ar,5d,2.38245488146e-05,-1.8020354113e-09
Ar,5d,2.39759977835e-05,-1.82501875093e-09
Ar,5d,2.41284094901e-05,-1.84829522237e-09
Ar,5d,2.42817900543e-05,-1.87186856425e-09
Ar,5d,2.4436145635e-05,-1.89574256289e-09
Ar,5d,2.45914824302e-05,-1.91992105289e-09
Ar,5d,2.47478066775e-05,-1.94440791776e-09
Ar,5d,2.49051246537e-05,-1.96920709056e-09
Ar,5d,2.5063442676e-05,-1.99432255448e-09
Ar,5d,2.52227671014e-05,-2.01975834354e-09
Ar,5d,2.53831043275e-05,-2.04551854319e-09
Ar,5d,2.55444607926e-05,-2.071607291e-09
Ar,5d,2.57068429757e-05,-2.09802877731e-09
Ar,5d,2.58702573973e-05,-2.12478724589e-09
Ar,5d,2.6034710619e-05,-2.15188699465e-09
Ar,5d,2.62002092444e-05,-2.17933237631e-09
Ar,5d,2.63667599189e-05,-2.20712779912e-09
Ar,5d,2.65343693303e-05,-2.23527772752e-09
Ar,5d,2.67030442088e-05,-2.26378668292e-09
Ar,5d,2.68727913274e-05,-2.29265924438e-09
Ar,5d,2.70436175021e-05,-2.32190004937e-09
Ar,5d,2.72155295924e-05,-2.35151379452e-09
Ar,5d,2.73885345012e-05,-2.38150523632e-09
Ar,5d,2.75626391755e-05,-2.41187919197e-09
Ar,5d,2.77378506062e-05,-2.44264054009e-09
Ar,5d,2.79141758289e-05,-2.4737942215e-09
Ar,5d,2.80916219237e-05,-2.50534524009e-09
Ar,5d,2.82701960158e-05,-2.53729866351e-09
Ar,5d,2.84499052759e-05,-2.56965962409e-09
Ar,5d,2.86307569198e-05,-2.60243331959e-09
Ar,5d,2.88127582097e-05,-2.63562501408e-09
Ar,5d,2.89959164536e-05,-2.66924003875e-09
Ar,5d,2.91802390061e-05,-2.70328379281e-09
Ar,5d,2.93657332686e-05,-2.7377617443e-09
Ar,5d,2.95524066894e-05,-2.77267943103e-09
Ar,5d,2.97402667642e-05,-2.80804246142e-09
Ar,5d,2.99293210364e-05,-2.84385651544e-09
Ar,5d,3.01195770973e-05,-2.88012734547e-09
Ar,5d,3.03110425866e-05,-2.9168607773e-09
Ar,5d,3.05037251924e-05,-2.95406271098e-09
Ar,5d,3.06976326517e-05,-2.99173912184e-09
Ar,5d,3.08927727506e-05,-3.0298960614e-09
Ar,5d,3.1089153325e-05,-3.06853965839e-09
Ar,5d,3.12867822603e-05,-3.10767611966e-09
Ar,5d,3.14856674921e-05,-3.14731173128e-09
Ar,5d,3.16858170066e-05,-3.18745285944e-09
Ar,5d,3.18872388405e-05,-3.22810595156e-09
Ar,5d,3.20899410819e-05,-3.26927753727e-09
Ar,5d,3.229393187e-05,-3.3109742295e-09
Ar,5d,3.2499219396e-05,-3.35320272551e-09
Ar,5d,3.27058119031e-05,-3.39596980797e-09
Ar,5d,3.29137176867e-05,-3.43928234607e-09
Ar,5d,3.31229450952e-05,-3.48314729661e-09
Ar,5d,3.33335025299e-05,-3.52757170511e-09
Ar,5d,3.35453984457e-05,-3.57256270695e-09
Ar,5d,3.3758641351e-05,-3.61812752852e-09
Ar,5d,3.39732398084e-05,-3.66427348837e-09
Ar,5d,3.41892024351e-05,-3.7110079984e-09
Ar,5d,3.44065379027e-05,-3.75833856504e-09
Ar,5d,3.46252549382e-05,-3.80627279046e-09
Ar,5d,3.48453623241e-05,-3.85481837377e-09
Ar,5d,3.50668688985e-05,-3.90398311229e-09
Ar,5d,3.5289783556e-05,-3.95377490281e-09
Ar,5d,3.55141152474e-05,-4.00420174279e-09
Ar,5d,3.57398729807e-05,-4.05527173172e-09
Ar,5d,3.59670658209e-05,-4.10699307239e-09
Ar,5d,3.61957028909e-05,-4.1593740722e-09
Ar,5d,3.64257933713e-05,-4.21242314452e-09
Ar,5d,3.66573465013e-05,-4.26614881e-09
Ar,5d,3.68903715787e-05,-4.32055969798e-09
Ar,5d,3.71248779604e-05,-4.37566454786e-09
Ar,5d,3.73608750629e-05,-4.43147221049e-09
Ar,5d,3.75983723624e-05,-4.48799164963e-09
Ar,5d,3.78373793956e-05,-4.54523194334e-09
Ar,5d,3.80779057594e-05,-4.60320228547e-09
Ar,5d,3.83199611121e-05,-4.66191198713e-09
Ar,5d,3.85635551732e-05,-4.72137047819e-09
Ar,5d,3.8808697724e-05,-4.78158730878e-09
Ar,5d,3.90553986081e-05,-4.84257215083e-09
Ar,5d,3.93036677316e-05,-4.90433479966e-09
Ar,5d,3.95535150634e-05,-4.96688517547e-09
Ar,5d,3.9804950636e-05,-5.03023332502e-09
Ar,5d,4.00579845456e-05,-5.09438942319e-09
Ar,5d,4.03126269527e-05,-5.15936377465e-09
Ar,5d,4.05688880821e-05,-5.22516681547e-09
Ar,5d,4.08267782238e-05,-5.29180911484e-09
Ar,5d,4.10863077332e-05,-5.35930137675e-09
Ar,5d,4.13474870316e-05,-5.42765444171e-09
Ar,5d,4.16103266063e-05,-5.49687928848e-09
Ar,5d,4.18748370116e-05,-5.56698703586e-09
Ar,5d,4.21410288685e-05,-5.63798894445e-09
Ar,5d,4.24089128658e-05,-5.70989641846e-09
Ar,5d,4.26784997603e-05,-5.78272100758e-09
Ar,5d,4.29498003769e-05,-5.85647440878e-09
Ar,5d,4.32228256096e-05,-5.93116846823e-09
Ar,5d,4.34975864213e-05,-6.00681518316e-09
Ar,5d,4.37740938451e-05,-6.08342670384e-09
Ar,5d,4.40523589837e-05,-6.16101533551e-09
Ar,5d,4.43323930107e-05,-6.23959354033e-09
Ar,5d,4.46142071707e-05,-6.31917393942e-09
Ar,5d,4.48978127797e-05,-6.39976931487e-09
Ar,5d,4.51832212257e-05,-6.48139261178e-09
Ar,5d,4.54704439689e-05,-6.56405694036e-09
Ar,5d,4.57594925427e-05,-6.64777557804e-09
Ar,5d,4.60503785535e-05,-6.73256197159e-09
Ar,5d,4.63431136817e-05,-6.81842973926e-09
Ar,5d,4.66377096817e-05,-6.90539267301e-09
Ar,5d,4.6934178383e-05,-6.9934647407e-09
Ar,5d,4.72325316898e-05,-7.08266008833e-09
Ar,5d,4.75327815825e-05,-7.17299304233e-09
Ar,5d,4.78349401172e-05,-7.26447811184e-09
Ar,5d,4.8139019427e-05,-7.35712999105e-09
Ar,5d,4.84450317219e-05,-7.45096356158e-09
Ar,5d,4.87529892896e-05,-7.54599389484e-09
Ar,5d,4.90629044958e-05,-7.64223625445e-09
Ar,5d,4.93747897851e-05,-7.73970609872e-09
Ar,5d,4.96886576808e-05,-7.83841908312e-09
Ar,5d,5.00045207862e-05,-7.93839106277e-09
Ar,5d,5.03223917845e-05,-8.03963809502e-09
Ar,5d,5.06422834395e-05,-8.14217644203e-09
Ar,5d,5.09642085962e-05,-8.24602257335e-09
Ar,5d,5.12881801813e-05,-8.3511931686e-09
Ar,5d,5.16142112036e-05,-8.45770512011e-09
Ar,5d,5.19423147547e-05,-8.56557553568e-09
Ar,5d,5.22725040093e-05,-8.67482174129e-09
Ar,5d,5.26047922258e-05,-8.78546128392e-09
Ar,5d,5.29391927471e-05,-8.89751193431e-09
Ar,5d,5.32757190007e-05,-9.01099168988e-09
Ar,5d,5.36143844997e-05,-9.12591877758e-09
Ar,5d,5.39552028428e-05,-9.24231165682e-09
Ar,5d,5.42981877153e-05,-9.36018902246e-09
Ar,5d,5.46433528896e-05,-9.47956980778e-09
Ar,5d,5.49907122255e-05,-9.60047318755e-09
Ar,5d,5.53402796709e-05,-9.7229185811e-09
Ar,5d,5.56920692625e-05,-9.84692565541e-09
Ar,5d,5.6046095126e-05,-9.97251432831e-09
Ar,5d,5.64023714771e-05,-1.00997047717e-08
Ar,5d,5.67609126219e-05,-1.02285174147e-08
Ar,5d,5.71217329572e-05,-1.0358972947e-08
Ar,5d,5.74848469715e-05,-1.04910923221e-08
Ar,5d,5.78502692454e-05,-1.0624896761e-08
Ar,5d,5.82180144522e-05,-1.0760407755e-08
Ar,5d,5.85880973582e-05,-1.08976470697e-08
Ar,5d,5.89605328241e-05,-1.10366367484e-08
Ar,5d,5.93353358045e-05,-1.11773991153e-08
Ar,5d,5.97125213495e-05,-1.13199567795e-08
Ar,5d,6.00921046046e-05,-1.14643326383e-08
Ar,5d,6.04741008117e-05,-1.16105498812e-08
Ar,5d,6.08585253096e-05,-1.17586319935e-08
Ar,5d,6.12453935344e-05,-1.19086027598e-08
Ar,5d,6.16347210207e-05,-1.20604862682e-08
Ar,5d,6.20265234016e-05,-1.2214306914e-08
Ar,5d,6.24208164096e-05,-1.23700894036e-08
Ar,5d,6.28176158771e-05,-1.25278587587e-08
Ar,5d,6.32169377375e-05,-1.26876403199e-08
Ar,5d,6.36187980251e-05,-1.28494597511e-08
Ar,5d,6.40232128764e-05,-1.30133430434e-08
Ar,5d,6.44301985303e-05,-1.31793165195e-08
Ar,5d,6.48397713289e-05,-1.3347406838e-08
Ar,5d,6.52519477185e-05,-1.35176409971e-08
Ar,5d,6.56667442495e-05,-1.36900463397e-08
Ar,5d,6.60841775779e-05,-1.38646505572e-08
Ar,5d,6.65042644654e-05,-1.40414816943e-08
Ar,5d,6.69270217802e-05,-1.42205681534e-08
Ar,5d,6.73524664977e-05,-1.4401938699e-08
Ar,5d,6.77806157015e-05,-1.45856224627e-08
Ar,5d,6.82114865835e-05,-1.47716489474e-08
Ar,5d,6.86450964451e-05,-1.49600480324e-08
Ar,5d,6.90814626973e-05,-1.51508499782e-08
Ar,5d,6.95206028623e-05,-1.5344085431e-08
Ar,5d,6.99625345734e-05,-1.5539785428e-08
Ar,5d,7.04072755759e-05,-1.57379814023e-08
Ar,5d,7.08548437281e-05,-1.59387051879e-08
Ar,5d,7.13052570018e-05,-1.61419890246e-08
Ar,5d,7.1758533483e-05,-1.63478655636e-08
Ar,5d,7.22146913726e-05,-1.65563678726e-08
Ar,5d,7.26737489873e-05,-1.67675294408e-08
Ar,5d,7.31357247602e-05,-1.69813841846e-08
Ar,5d,7.36006372415e-05,-1.71979664532e-08
Ar,5d,7.40685050995e-05,-1.74173110337e-08
Ar,5d,7.45393471211e-05,-1.76394531568e-08
Ar,5d,7.50131822126e-05,-1.78644285027e-08
Ar,5d,7.54900294003e-05,-1.80922732065e-08
Ar,5d,7.59699078318e-05,-1.83230238645e-08
Ar,5d,7.64528367763e-05,-1.85567175393e-08
Ar,5d,7.69388356253e-05,-1.87933917665e-08
Ar,5d,7.74279238937e-05,-1.90330845605e-08
Ar,5d,7.79201212205e-05,-1.92758344202e-08
Ar,5d,7.84154473696e-05,-1.95216803359e-08
Ar,5d,7.89139222303e-05,-1.97706617948e-08
Ar,5d,7.94155658185e-05,-2.00228187881e-08
Ar,5d,7.99203982774e-05,-2.02781918168e-08
Ar,5d,8.04284398781e-05,-2.05368218986e-08
Ar,5d,8.09397110206e-05,-2.07987505742e-08
Ar,5d,8.14542322346e-05,-2.10640199143e-08
Ar,5d,8.19720241803e-05,-2.13326725259e-08
Ar,5d,8.24931076493e-05,-2.16047515598e-08
Ar,5d,8.30175035652e-05,-2.18803007167e-08
Ar,5d,8.35452329848e-05,-2.21593642551e-08
Ar,5d,8.40763170986e-05,-2.24419869976e-08
Ar,5d,8.46107772319e-05,-2.27282143387e-08
Ar,5d,8.51486348456e-05,-2.30180922519e-08
Ar,5d,8.56899115368e-05,-2.33116672969e-08
Ar,5d,8.62346290402e-05,-2.36089866272e-08
Ar,5d,8.67828092285e-05,-2.39100979979e-08
Ar,5d,8.73344741133e-05,-2.4215049773e-08
Ar,5d,8.78896458464e-05,-2.45238909334e-08
Ar,5d,8.84483467203e-05,-2.48366710848e-08
Ar,5d,8.90105991692e-05,-2.51534404654e-08
Ar,5d,8.95764257698e-05,-2.54742499542e-08
Ar,5d,9.01458492426e-05,-2.57991510791e-08
Ar,5d,9.07188924522e-05,-2.61281960254e-08
Ar,5d,9.12955784088e-05,-2.64614376437e-08
Ar,5d,9.18759302688e-05,-2.67989294588e-08
Ar,5d,9.24599713357e-05,-2.71407256782e-08
Ar,5d,9.30477250613e-05,-2.74868812005e-08
Ar,5d,9.36392150463e-05,-2.78374516248e-08
Ar,5d,9.42344650416e-05,-2.81924932593e-08
Ar,5d,9.48334989489e-05,-2.85520631301e-08
Ar,5d,9.54363408221e-05,-2.89162189908e-08
Ar,5d,9.60430148678e-05,-2.92850193317e-08
Ar,5d,9.66535454465e-05,-2.96585233888e-08
Ar,5d,9.72679570735e-05,-3.00367911538e-08
Ar,5d,9.78862744202e-05,-3.04198833836e-08
Ar,5d,9.85085223145e-05,-3.08078616098e-08
Ar,5d,9.91347257424e-05,-3.1200788149e-08
Ar,5d,9.97649098485e-05,-3.15987261123e-08
Ar,5d,0.000100399099937,-3.2001739416e-08
Ar,5d,0.000101037321475,-3.24098927916e-08
Ar,5d,0.000101679600087,-3.28232517959e-08
Ar,5d,0.000102325961566,-3.3241882822e-08
Ar,5d,0.000102976431864,-3.366585311e-08
Ar,5d,0.000103631037101,-3.40952307572e-08
Ar,5d,0.000104289803563,-3.45300847296e-08
Ar,5d,0.0001049527577,-3.49704848729e-08
Ar,5d,0.000105619926135,-3.54165019234e-08
Ar,5d,0.000106291335656,-3.58682075197e-08
Ar,5d,0.000106967013224,-3.63256742142e-08
Ar,5d,0.000107646985969,-3.67889754844e-08
Ar,5d,0.000108331281196,-3.72581857451e-08
Ar,5d,0.000109019926381,-3.77333803601e-08
Ar,5d,0.000109712949178,-3.82146356545e-08
Ar,5d,0.000110410377413,-3.87020289269e-08
Ar,5d,0.000111112239091,-3.91956384614e-08
Ar,5d,0.000111818562396,-3.96955435411e-08
Ar,5d,0.000112529375688,-4.02018244599e-08
Ar,5d,0.00011324470751,-4.07145625359e-08
Ar,5d,0.000113964586587,-4.12338401243e-08
Ar,5d,0.000114689041823,-4.17597406306e-08
Ar,5d,0.000115418102308,-4.22923485244e-08
Ar,5d,0.000116151797319,-4.28317493521e-08
Ar,5d,0.000116890156315,-4.33780297516e-08
Ar,5d,0.000117633208944,-4.39312774657e-08
Ar,5d,0.000118380985045,-4.44915813561e-08
Ar,5d,0.000119133514642,-4.5059031418e-08
Ar,5d,0.000119890827954,-4.56337187943e-08
Ar,5d,0.000120652955389,-4.62157357906e-08
Ar,5d,0.00012141992755,-4.68051758896e-08
Ar,5d,0.000122191775234,-4.74021337661e-08
Ar,5d,0.000122968529435,-4.80067053026e-08
Ar,5d,0.000123750221342,-4.86189876046e-08
Ar,5d,0.000124536882343,-4.9239079016e-08
Ar,5d,0.000125328544026,-4.98670791348e-08
Ar,5d,0.000126125238181,-5.05030888295e-08
Ar,5d,0.000126926996797,-5.1147210255e-08
Ar,5d,0.000127733852068,-5.17995468691e-08
Ar,5d,0.000128545836393,-5.24602034492e-08
Ar,5d,0.000129362982377,-5.3129286109e-08
Ar,5d,0.000130185322831,-5.38069023154e-08
Ar,5d,0.000131012890777,-5.44931609062e-08
Ar,5d,0.000131845719443,-5.51881721072e-08
Ar,5d,0.000132683842273,-5.589204755e-08
Ar,5d,0.00013352729292,-5.66049002902e-08
Ar,5d,0.000134376105251,-5.73268448249e-08
Ar,5d,0.000135230313352,-5.80579971119e-08
Ar,5d,0.000136089951521,-5.87984745877e-08
Ar,5d,0.000136955054277,-5.95483961867e-08
Ar,5d,0.000137825656357,-6.03078823602e-08
Ar,5d,0.00013870179272,-6.10770550957e-08
Ar,5d,0.000139583498547,-6.18560379366e-08
Ar,5d,0.00014047080924,-6.26449560019e-08
Ar,5d,0.000141363760431,-6.34439360065e-08
Ar,5d,0.000142262387973,-6.42531062813e-08
Ar,5d,0.000143166727952,-6.50725967941e-08
Ar,5d,0.000144076816681,-6.59025391701e-08
Ar,5d,0.000144992690702,-6.67430667135e-08
Ar,5d,0.000145914386793,-6.75943144285e-08
Ar,5d,0.000146841941963,-6.84564190412e-08
Ar,5d,0.000147775393458,-6.93295190216e-08
Ar,5d,0.00014871477876,-7.02137546057e-08
Ar,5d,0.000149660135588,-7.11092678181e-08
Ar,5d,0.000150611501904,-7.20162024948e-08
Ar,5d,0.000151568915907,-7.29347043062e-08
Ar,5d,0.000152532416044,-7.38649207806e-08
Ar,5d,0.000153502041002,-7.48070013282e-08
Ar,5d,0.000154477829715,-7.57610972644e-08
Ar,5d,0.000155459821367,-7.67273618346e-08
Ar,5d,0.000156448055387,-7.77059502389e-08
Ar,5d,0.000157442571458,-7.86970196566e-08
Ar,5d,0.000158443409513,-7.97007292717e-08
Ar,5d,0.000159450609742,-8.07172402987e-08
Ar,5d,0.000160464212586,-8.17467160079e-08
Ar,5d,0.000161484258746,-8.27893217522e-08
Ar,5d,0.000162510789183,-8.38452249934e-08
Ar,5d,0.000163543845114,-8.4914595329e-08
Ar,5d,0.000164583468022,-8.59976045196e-08
Ar,5d,0.000165629699651,-8.70944265166e-08
Ar,5d,0.000166682582014,-8.82052374899e-08
Ar,5d,0.000167742157386,-8.93302158562e-08
Ar,5d,0.000168808468315,-9.04695423078e-08
Ar,5d,0.000169881557618,-9.16233998416e-08
Ar,5d,0.000170961468383,-9.27919737886e-08
Ar,5d,0.000172048243974,-9.39754518431e-08
Ar,5d,0.000173141928029,-9.51740240937e-08
Ar,5d,0.000174242564464,-9.63878830533e-08
Ar,5d,0.000175350197475,-9.761722369e-08
Ar,5d,0.000176464871537,-9.88622434586e-08
Ar,5d,0.000177586631409,-1.00123142332e-07
Ar,5d,0.000178715522136,-1.01400122835e-07
Ar,5d,0.000179851589046,-1.02693390073e-07
Ar,5d,0.000180994877758,-1.04003151769e-07
Ar,5d,0.000182145434179,-1.05329618295e-07
Ar,5d,0.000183303304509,-1.06673002706e-07
Ar,5d,0.000184468535242,-1.08033520774e-07
Ar,5d,0.000185641173166,-1.09411391024e-07
Ar,5d,0.000186821265367,-1.10806834768e-07
Ar,5d,0.000188008859233,-1.12220076138e-07
Ar,5d,0.000189204002448,-1.13651342128e-07
Ar,5d,0.000190406743004,-1.15100862626e-07
Ar,5d,0.000191617129196,-1.16568870451e-07
Ar,5d,0.000192835209625,-1.18055601393e-07
Ar,5d,0.000194061033203,-1.19561294248e-07
Ar,5d,0.000195294649151,-1.21086190857e-07
Ar,5d,0.000196536107006,-1.22630536149e-07
Ar,5d,0.000197785456615,-1.24194578172e-07
Ar,5d,0.000199042748147,-1.25778568142e-07
Ar,5d,0.000200308032087,-1.27382760475e-07
Ar,5d,0.00020158135924,-1.29007412835e-07
Ar,5d,0.000202862780737,-1.30652786172e-07
Ar,5d,0.000204152348033,-1.32319144762e-07
Ar,5d,0.000205450112908,-1.34006756254e-07
Ar,5d,0.000206756127473,-1.35715891708e-07
Ar,5d,0.000208070444171,-1.37446825645e-07
Ar,5d,0.000209393115776,-1.39199836083e-07
Ar,5d,0.000210724195401,-1.40975204588e-07
Ar,5d,0.000212063736492,-1.42773216318e-07
Ar,5d,0.000213411792839,-1.44594160066e-07
Ar,5d,0.000214768418571,-1.4643832831e-07
Ar,5d,0.000216133668163,-1.48306017257e-07
Ar,5d,0.000217507596436,-1.50197526892e-07
Ar,5d,0.000218890258557,-1.52113161027e-07
Ar,5d,0.000220281710048,-1.54053227347e-07
Ar,5d,0.000221682006781,-1.56018037464e-07
Ar,5d,0.000223091204983,-1.58007906962e-07
Ar,5d,0.00022450936124,-1.60023155451e-07
Ar,5d,0.000225936532497,-1.62064106617e-07
Ar,5d,0.00022737277606,-1.64131088274e-07
Ar,5d,0.000228818149602,-1.66224432417e-07
Ar,5d,0.000230272711159,-1.68344475278e-07
Ar,5d,0.000231736519139,-1.70491557372e-07
Ar,5d,0.00023320963232,-1.72666023562e-07
Ar,5d,0.000234692109853,-1.74868223107e-07
Ar,5d,0.000236184011267,-1.77098509721e-07
Ar,5d,0.000237685396467,-1.79357241628e-07
Ar,5d,0.00023919632574,-1.81644781623e-07
Ar,5d,0.000240716859757,-1.83961497128e-07
Ar,5d,0.000242247059573,-1.86307760248e-07
Ar,5d,0.000243786986632,-1.88683947838e-07
Ar,5d,0.000245336702769,-1.91090441556e-07
Ar,5d,0.000246896270212,-1.93527627931e-07
Ar,5d,0.000248465751584,-1.95995898419e-07
Ar,5d,0.000250045209906,-1.9849564947e-07
Ar,5d,0.0002516347086,-2.0102728259e-07
Ar,5d,0.000253234311491,-2.03591204406e-07
Ar,5d,0.00025484408281,-2.06187826731e-07
Ar,5d,0.000256464087196,-2.0881756663e-07
Ar,5d,0.0002580943897,-2.11480846489e-07
Ar,5d,0.000259735055784,-2.14178094079e-07
