atom,orbital,r_bohr,R
Ar,4f,0.0339486425117,1.26667233141e-08
Ar,4f,0.0341644487771,1.29926979219e-08
Ar,4f,0.0343816268896,1.33275948076e-08
Ar,4f,0.0346001855697,1.36716709596e-08
Ar,4f,0.0348201335934,1.40251910556e-08
Ar,4f,0.0350414797928,1.43884276984e-08
Ar,4f,0.0352642330556,1.476166166e-08
Ar,4f,0.0354884023265,1.51451821323e-08
Ar,4f,0.0357139966067,1.55392869863e-08
Ar,4f,0.0359410249548,1.59442830391e-08
Ar,4f,0.036169496487,1.63604863297e-08
Ar,4f,0.0363994203774,1.67882224026e-08
Ar,4f,0.0366308058583,1.72278266009e-08
Ar,4f,0.0368636622209,1.76796443688e-08
Ar,4f,0.0370979988154,1.81440315628e-08
Ar,4f,0.0373338250513,1.86213547733e-08
Ar,4f,0.0375711503981,1.91119916557e-08
Ar,4f,0.0378099843855,1.96163312728e-08
Ar,4f,0.0380503366034,2.01347744467e-08
Ar,4f,0.0382922167033,2.0667734123e-08
Ar,4f,0.0385356343975,2.12156357452e-08
Ar,4f,0.0387805994603,2.17789176418e-08
Ar,4f,0.039027121728,2.23580314254e-08
Ar,4f,0.0392752110997,2.29534424037e-08
Ar,4f,0.0395248775371,2.35656300038e-08
Ar,4f,0.0397761310654,2.41950882105e-08
Ar,4f,0.0400289817735,2.48423260169e-08
Ar,4f,0.0402834398144,2.55078678906e-08
Ar,4f,0.0405395154057,2.61922542537e-08
Ar,4f,0.0407972188299,2.6896041978e-08
Ar,4f,0.0410565604348,2.76198048963e-08
Ar,4f,0.0413175506342,2.83641343289e-08
Ar,4f,0.0415801999079,2.91296396274e-08
Ar,4f,0.0418445188024,2.99169487352e-08
Ar,4f,0.0421105179311,3.07267087661e-08
Ar,4f,0.0423782079752,3.15595866005e-08
Ar,4f,0.0426475996834,3.24162695007e-08
Ar,4f,0.042918703873,3.32974657457e-08
Ar,4f,0.04319153143,3.42039052856e-08
Ar,4f,0.0434660933095,3.51363404172e-08
Ar,4f,0.0437424005364,3.60955464802e-08
Ar,4f,0.0440204642056,3.70823225759e-08
Ar,4f,0.0443002954825,3.80974923083e-08
Ar,4f,0.0445819056034,3.91419045484e-08
Ar,4f,0.0448653058764,4.02164342233e-08
Ar,4f,0.045150507681,4.1321983129e-08
Ar,4f,0.0454375224693,4.24594807703e-08
Ar,4f,0.0457263617662,4.36298852257e-08
Ar,4f,0.0460170371698,4.48341840409e-08
Ar,4f,0.0463095603519,4.60733951495e-08
Ar,4f,0.0466039430586,4.73485678235e-08
Ar,4f,0.0469001971107,4.86607836534e-08
Ar,4f,0.0471983344039,5.00111575591e-08
Ar,4f,0.0474983669097,5.14008388334e-08
Ar,4f,0.0478003066757,5.28310122176e-08
Ar,4f,0.048104165826,5.43028990119e-08
Ar,4f,0.0484099565619,5.58177582202e-08
Ar,4f,0.0487176911623,5.73768877315e-08
Ar,4f,0.0490273819838,5.89816255384e-08
Ar,4f,0.0493390414619,6.06333509944e-08
Ar,4f,0.0496526821111,6.23334861105e-08
Ar,4f,0.0499683165254,6.40834968935e-08
Ar,4f,0.0502859573788,6.58848947256e-08
Ar,4f,0.0506056174259,6.77392377887e-08
Ar,4f,0.0509273095024,6.96481325332e-08
Ar,4f,0.0512510465257,7.1613235193e-08
Ar,4f,0.0515768414951,7.36362533491e-08
Ar,4f,0.0519047074928,7.57189475424e-08
Ar,4f,0.0522346576838,7.7863132937e-08
Ar,4f,0.0525667053171,8.00706810374e-08
Ar,4f,0.0529008637258,8.23435214583e-08
Ar,4f,0.0532371463278,8.46836437524e-08
Ar,4f,0.0535755666262,8.70930992942e-08
Ar,4f,0.0539161382101,8.9574003225e-08
Ar,4f,0.0542588747548,9.21285364585e-08
Ar,4f,0.0546037900227,9.47589477501e-08
Ar,4f,0.0549508978636,9.74675558323e-08
Ar,4f,0.0553002122152,1.00256751617e-07
Ar,4f,0.0556517471042,1.03129000467e-07
Ar,4f,0.056005516646,1.06086844543e-07
Ar,4f,0.056361535046,1.09132905219e-07
Ar,4f,0.0567198165999,1.1226988558e-07
Ar,4f,0.0570803756941,1.15500572995e-07
Ar,4f,0.0574432268068,1.18827841774e-07
Ar,4f,0.0578083845077,1.22254655906e-07
Ar,4f,0.0581758634597,1.2578407189e-07
Ar,4f,0.0585456784184,1.29419241648e-07
Ar,4f,0.0589178442336,1.33163415534e-07
Ar,4f,0.0592923758493,1.37019945442e-07
Ar,4f,0.0596692883045,1.40992288004e-07
Ar,4f,0.0600485967338,1.45084007899e-07
Ar,4f,0.0604303163681,1.49298781259e-07
Ar,4f,0.0608144625351,1.53640399189e-07
Ar,4f,0.0612010506597,1.58112771392e-07
Ar,4f,0.0615900962652,1.62719929919e-07
Ar,4f,0.0619816149734,1.67466033025e-07
Ar,4f,0.0623756225054,1.72355369159e-07
Ar,4f,0.0627721346824,1.77392361073e-07
Ar,4f,0.0631711674258,1.82581570066e-07
Ar,4f,0.0635727367586,1.87927700361e-07
Ar,4f,0.0639768588056,1.93435603616e-07
Ar,4f,0.0643835497938,1.99110283589e-07
Ar,4f,0.0647928260537,2.04956900941e-07
Ar,4f,0.0652047040194,2.10980778196e-07
Ar,4f,0.0656192002295,2.17187404855e-07
Ar,4f,0.066036331328,2.2358244268e-07
Ar,4f,0.0664561140642,2.30171731135e-07
Ar,4f,0.0668785652943,2.36961293009e-07
Ar,4f,0.0673037019815,2.43957340209e-07
Ar,4f,0.0677315411968,2.51166279746e-07
Ar,4f,0.0681621001198,2.58594719905e-07
Ar,4f,0.0685953960392,2.66249476607e-07
Ar,4f,0.0690314463537,2.74137579987e-07
Ar,4f,0.0694702685726,2.82266281162e-07
Ar,4f,0.0699118803163,2.90643059232e-07
Ar,4f,0.0703562993176,2.99275628489e-07
Ar,4f,0.0708035434216,3.08171945861e-07
Ar,4f,0.0712536305872,3.17340218593e-07
Ar,4f,0.0717065788873,3.26788912173e-07
Ar,4f,0.0721624065095,3.36526758499e-07
Ar,4f,0.0726211317574,3.46562764321e-07
Ar,4f,0.0730827730507,3.56906219941e-07
Ar,4f,0.0735473489263,3.67566708187e-07
Ar,4f,0.0740148780387,3.7855411368e-07
Ar,4f,0.0744853791614,3.89878632391e-07
Ar,4f,0.0749588711868,4.01550781499e-07
Ar,4f,0.0754353731278,4.13581409565e-07
Ar,4f,0.0759149041179,4.25981707028e-07
Ar,4f,0.0763974834122,4.38763217033e-07
Ar,4f,0.0768831303884,4.51937846606e-07
Ar,4f,0.0773718645473,4.65517878177e-07
Ar,4f,0.0778637055135,4.79515981477e-07
Ar,4f,0.0783586730367,4.93945225806e-07
Ar,4f,0.0788567869918,5.0881909269e-07
Ar,4f,0.0793580673801,5.24151488946e-07
Ar,4f,0.0798625343303,5.39956760157e-07
Ar,4f,0.0803702080989,5.5624970457e-07
Ar,4f,0.080881109071,5.73045587445e-07
Ar,4f,0.0813952577614,5.90360155853e-07
Ar,4f,0.0819126748156,6.08209653942e-07
Ar,4f,0.0824333810098,6.26610838688e-07
Ar,4f,0.0829573972527,6.45580996155e-07
Ar,4f,0.0834847445858,6.65137958251e-07
Ar,4f,0.0840154441842,6.85300120036e-07
Ar,4f,0.0845495173578,7.06086457566e-07
Ar,4f,0.085086985552,7.27516546308e-07
Ar,4f,0.0856278703482,7.49610580134e-07
Ar,4f,0.0861721934653,7.72389390925e-07
Ar,4f,0.0867199767603,7.95874468789e-07
Ar,4f,0.0872712422289,8.20087982924e-07
Ar,4f,0.0878260120067,8.45052803142e-07
Ar,4f,0.0883843083701,8.70792522071e-07
Ar,4f,0.0889461537371,8.97331478068e-07
Ar,4f,0.0895115706681,9.24694778852e-07
Ar,4f,0.090080581867,9.52908325887e-07
Ar,4f,0.090653210182,9.81998839541e-07
Ar,4f,0.0912294786066,1.01199388504e-06
Ar,4f,0.0918094102804,1.04292189923e-06
Ar,4f,0.09239302849,1.07481221822e-06
Ar,4f,0.0929803566703,1.10769510588e-06
Ar,4f,0.0935714184049,1.14160178322e-06
Ar,4f,0.0941662374274,1.17656445875e-06
Ar,4f,0.0947648376224,1.21261635973e-06
Ar,4f,0.0953672430262,1.24979176452e-06
Ar,4f,0.0959734778278,1.28812603582e-06
Ar,4f,0.0965835663703,1.32765565505e-06
Ar,4f,0.0971975331512,1.36841825782e-06
Ar,4f,0.0978154028239,1.41045267046e-06
Ar,4f,0.0984372001984,1.45379894777e-06
Ar,4f,0.0990629502426,1.49849841194e-06
Ar,4f,0.099692678083,1.54459369268e-06
Ar,4f,0.100326409006,1.59212876863e-06
Ar,4f,0.100964168458,1.64114901015e-06
Ar,4f,0.101605982048,1.69170122331e-06
Ar,4f,0.102251875548,1.74383369545e-06
Ar,4f,0.102901874893,1.79759624201e-06
Ar,4f,0.103556006183,1.85304025501e-06
Ar,4f,0.104214295685,1.91021875287e-06
Ar,4f,0.104876769831,1.96918643202e-06
Ar,4f,0.105543455222,2.02999971992e-06
Ar,4f,0.10621437863,2.09271682996e-06
Ar,4f,0.106889566993,2.15739781792e-06
Ar,4f,0.107569047425,2.22410464031e-06
Ar,4f,0.108252847208,2.29290121458e-06
Ar,4f,0.108940993801,2.36385348111e-06
Ar,4f,0.109633514835,2.43702946726e-06
Ar,4f,0.110330438119,2.51249935342e-06
Ar,4f,0.111031791635,2.5903355411e-06
Ar,4f,0.111737603548,2.67061272324e-06
Ar,4f,0.112447902197,2.75340795665e-06
Ar,4f,0.113162716105,2.83880073682e-06
Ar,4f,0.113882073975,2.92687307503e-06
Ar,4f,0.114606004691,3.0177095779e-06
Ar,4f,0.115334537322,3.1113975295e-06
Ar,4f,0.116067701123,3.20802697593e-06
Ar,4f,0.116805525532,3.3076908127e-06
Ar,4f,0.117548040177,3.41048487476e-06
Ar,4f,0.118295274873,3.51650802943e-06
Ar,4f,0.119047259624,3.62586227219e-06
Ar,4f,0.119804024626,3.73865282556e-06
Ar,4f,0.120565600266,3.85498824102e-06
Ar,4f,0.121332017124,3.97498050421e-06
Ar,4f,0.122103305975,4.09874514334e-06
Ar,4f,0.12287949779,4.22640134111e-06
Ar,4f,0.123660623737,4.35807205006e-06
Ar,4f,0.12444671518,4.49388411164e-06
Ar,4f,0.125237803685,4.63396837893e-06
Ar,4f,0.126033921017,4.77845984325e-06
Ar,4f,0.126835099144,4.92749776476e-06
Ar,4f,0.127641370236,5.08122580715e-06
Ar,4f,0.128452766668,5.23979217654e-06
Ar,4f,0.129269321022,5.40334976474e-06
Ar,4f,0.130091066086,5.57205629707e-06
Ar,4f,0.130918034856,5.74607448468e-06
Ar,4f,0.131750260538,5.92557218177e-06
Ar,4f,0.13258777655,6.1107225477e-06
Ar,4f,0.133430616522,6.30170421413e-06
Ar,4f,0.134278814297,6.49870145747e-06
Ar,4f,0.135132403934,6.70190437667e-06
Ar,4f,0.135991419708,6.91150907659e-06
Ar,4f,0.136855896112,7.12771785716e-06
Ar,4f,0.13772586786,7.35073940833e-06
Ar,4f,0.138601369883,7.5807890113e-06
Ar,4f,0.139482437336,7.81808874583e-06
Ar,4f,0.140369105599,8.06286770422e-06
Ar,4f,0.141261410275,8.31536221184e-06
Ar,4f,0.142159387194,8.5758160546e-06
Ar,4f,0.143063072413,8.84448071354e-06
Ar,4f,0.143972502219,9.12161560668e-06
Ar,4f,0.14488771313,9.40748833847e-06
Ar,4f,0.145808741895,9.70237495699e-06
Ar,4f,0.146735625497,1.00065602192e-05
Ar,4f,0.147668401154,1.03203378643e-05
Ar,4f,0.148607106322,1.0644010896e-05
Ar,4f,0.149551778694,1.0977891873e-05
Ar,4f,0.150502456201,1.1322303209e-05
Ar,4f,0.151459177018,1.16775774818e-05
Ar,4f,0.152421979562,1.20440577521e-05
Ar,4f,0.153390902492,1.24220978922e-05
Ar,4f,0.154365984715,1.28120629248e-05
Ar,4f,0.155347265385,1.32143293725e-05
Ar,4f,0.156334783904,1.3629285618e-05
Ar,4f,0.157328579926,1.40573322756e-05
Ar,4f,0.158328693355,1.44988825741e-05
Ar,4f,0.15933516435,1.49543627518e-05
Ar,4f,0.160348033326,1.54242124631e-05
Ar,4f,0.161367340953,1.59088851987e-05
Ar,4f,0.162393128161,1.64088487182e-05
Ar,4f,0.163425436139,1.69245854956e-05
Ar,4f,0.16446430634,1.74565931798e-05
Ar,4f,0.165509780477,1.80053850684e-05
Ar,4f,0.166561900532,1.85714905961e-05
Ar,4f,0.167620708751,1.91554558391e-05
Ar,4f,0.168686247649,1.9757844034e-05
Ar,4f,0.169758560014,2.0379236113e-05
Ar,4f,0.170837688903,2.10202312564e-05
Ar,4f,0.171923677646,2.16814474607e-05
Ar,4f,0.173016569853,2.23635221256e-05
Ar,4f,0.174116409405,2.3067112658e-05
Ar,4f,0.175223240468,2.37928970953e-05
Ar,4f,0.176337107484,2.45415747473e-05
Ar,4f,0.17745805518,2.53138668584e-05
Ar,4f,0.178586128568,2.61105172895e-05
Ar,4f,0.179721372943,2.69322932214e-05
Ar,4f,0.180863833891,2.77799858793e-05
Ar,4f,0.182013557287,2.865441128e-05
Ar,4f,0.183170589296,2.95564110014e-05
Ar,4f,0.184334976378,3.04868529762e-05
Ar,4f,0.185506765289,3.14466323091e-05
Ar,4f,0.186686003081,3.24366721198e-05
Ar,4f,0.187872737105,3.34579244112e-05
Ar,4f,0.189067015013,3.45113709643e-05
Ar,4f,0.190268884761,3.55980242604e-05
Ar,4f,0.191478394609,3.67189284313e-05
Ar,4f,0.192695593124,3.78751602386e-05
Ar,4f,0.193920529181,3.90678300826e-05
Ar,4f,0.195153251968,4.02980830422e-05
Ar,4f,0.196393810982,4.15670999463e-05
Ar,4f,0.197642256038,4.28760984772e-05
Ar,4f,0.198898637266,4.42263343086e-05
Ar,4f,0.200163005115,4.56191022769e-05
Ar,4f,0.201435410354,4.70557375889e-05
Ar,4f,0.202715904077,4.85376170655e-05
Ar,4f,0.2040045377,5.00661604234e-05
Ar,4f,0.205301362967,5.16428315953e-05
Ar,4f,0.206606431953,5.32691400899e-05
Ar,4f,0.207919797059,5.49466423934e-05
Ar,4f,0.209241511024,5.66769434125e-05
Ar,4f,0.210571626921,5.84616979619e-05
Ar,4f,0.211910198158,6.03026122951e-05
Ar,4f,0.213257278485,6.2201445683e-05
Ar,4f,0.214612921994,6.41600120384e-05
Ar,4f,0.215977183118,6.61801815898e-05
Ar,4f,0.217350116639,6.82638826058e-05
Ar,4f,0.218731777686,7.04131031707e-05
Ar,4f,0.220122221739,7.26298930129e-05
Ar,4f,0.221521504629,7.49163653891e-05
Ar,4f,0.222929682544,7.7274699023e-05
Ar,4f,0.224346812028,7.9707140104e-05
Ar,4f,0.225772949984,8.22160043435e-05
Ar,4f,0.227208153679,8.48036790933e-05
Ar,4f,0.228652480742,8.74726255274e-05
Ar,4f,0.230105989168,9.02253808877e-05
Ar,4f,0.231568737322,9.30645607969e-05
Ar,4f,0.23304078394,9.59928616397e-05
Ar,4f,0.23452218813,9.90130630147e-05
Ar,4f,0.236013009377,0.000102128030259
Ar,4f,0.237513307545,0.000105340717045
Ar,4f,0.239023142875,0.000108654168061
Ar,4f,0.240542575995,0.000112071521758
Ar,4f,0.242071667916,0.000115596013193
Ar,4f,0.243610480038,0.000119230976939
Ar,4f,0.24515907415,0.000122979850099
Ar,4f,0.246717512436,0.000126846175391
Ar,4f,0.248285857472,0.000130833604333
Ar,4f,0.249864172235,0.00013494590052
Ar,4f,0.2514525201,0.000139186942995
Ar,4f,0.253050964847,0.000143560729719
Ar,4f,0.25465957066,0.000148071381139
Ar,4f,0.256278402131,0.000152723143868
Ar,4f,0.257907524263,0.000157520394463
Ar,4f,0.259547002473,0.000162467643316
Ar,4f,0.261196902591,0.000167569538656
Ar,4f,0.262857290869,0.000172830870673
Ar,4f,0.264528233979,0.00017825657575
Ar,4f,0.266209799015,0.000183851740828
Ar,4f,0.267902053499,0.000189621607889
Ar,4f,0.269605065384,0.000195571578568
Ar,4f,0.271318903052,0.000201707218906
Ar,4f,0.27304363532,0.000208034264223
Ar,4f,0.274779331444,0.00021455862415
Ar,4f,0.27652606112,0.000221286387784
Ar,4f,0.278283894486,0.000228223829006
Ar,4f,0.280052902127,0.000235377411943
Ar,4f,0.281833155075,0.000242753796581
Ar,4f,0.283624724816,0.000250359844549
Ar,4f,0.285427683288,0.000258202625051
Ar,4f,0.287242102889,0.000266289420979
Ar,4f,0.289068056473,0.00027462773519
Ar,4f,0.290905617363,0.000283225296959
Ar,4f,0.292754859342,0.000292090068619
Ar,4f,0.294615856666,0.00030123025238
Ar,4f,0.296488684062,0.000310654297342
Ar,4f,0.298373416732,0.000320370906702
Ar,4f,0.300270130356,0.000330389045163
Ar,4f,0.302178901095,0.000340717946545
Ar,4f,0.304099805594,0.000351367121606
Ar,4f,0.306032920985,0.000362346366088
Ar,4f,0.307978324892,0.00037366576897
Ar,4f,0.30993609543,0.000385335720961
Ar,4f,0.311906311213,0.000397366923214
Ar,4f,0.313889051352,0.00040977039629
Ar,4f,0.315884395463,0.000422557489354
Ar,4f,0.317892423668,0.000435739889631
Ar,4f,0.319913216598,0.000449329632113
Ar,4f,0.321946855395,0.000463339109529
Ar,4f,0.32399342172,0.000477781082584
Ar,4f,0.32605299775,0.000492668690475
Ar,4f,0.328125666185,0.000508015461686
Ar,4f,0.330211510254,0.000523835325075
Ar,4f,0.33231061371,0.00054014262125
Ar,4f,0.334423060841,0.000556952114256
Ar,4f,0.336548936473,0.000574279003565
Ar,4f,0.338688325966,0.000592138936383
Ar,4f,0.340841315227,0.000610548020283
Ar,4f,0.343007990708,0.00062952283617
Ar,4f,0.34518843941,0.00064908045158
Ar,4f,0.347382748886,0.000669238434331
Ar,4f,0.349591007248,0.000690014866523
Ar,4f,0.351813303167,0.000711428358907
Ar,4f,0.354049725877,0.000733498065615
Ar,4f,0.356300365179,0.000756243699274
Ar,4f,0.358565311448,0.000779685546508
Ar,4f,0.360844655629,0.000803844483828
Ar,4f,0.363138489248,0.000828741993932
Ar,4f,0.365446904413,0.00085440018241
Ar,4f,0.367769993816,0.000880841794878
Ar,4f,0.370107850738,0.00090809023453
Ar,4f,0.372460569055,0.000936169580138
Ar,4f,0.374828243237,0.000965104604489
Ar,4f,0.377210968359,0.00099492079329
Ar,4f,0.379608840095,0.00102564436452
Ar,4f,0.38202195473,0.00105730228829
Ar,4f,0.384450409162,0.00108992230711
Ar,4f,0.386894300902,0.00112353295678
Ar,4f,0.389353728084,0.00115816358761
Ar,4f,0.391828789464,0.00119384438634
Ar,4f,0.394319584426,0.0012306063984
Ar,4f,0.396826212986,0.00126848155084
Ar,4f,0.399348775796,0.00130750267572
Ar,4f,0.401887374147,0.00134770353407
Ar,4f,0.404442109975,0.00138911884041
Ar,4f,0.407013085863,0.00143178428787
Ar,4f,0.409600405047,0.00147573657379
Ar,4f,0.412204171418,0.00152101342604
Ar,4f,0.41482448953,0.00156765362982
Ar,4f,0.417461464597,0.00161569705512
Ar,4f,0.420115202507,0.00166518468481
Ar,4f,0.422785809819,0.00171615864331
Ar,4f,0.425473393767,0.0017686622259
Ar,4f,0.428178062271,0.00182273992871
Ar,4f,0.430899923933,0.00187843747931
Ar,4f,0.433639088049,0.00193580186801
Ar,4f,0.436395664607,0.00199488137977
Ar,4f,0.439169764296,0.00205572562683
Ar,4f,0.441961498507,0.00211838558203
Ar,4f,0.44477097934,0.00218291361275
Ar,4f,0.447598319608,0.00224936351564
Ar,4f,0.45044363284,0.002317790552
Ar,4f,0.453307033289,0.00238825148392
Ar,4f,0.45618863593,0.00246080461104
Ar,4f,0.459088556474,0.00253550980818
Ar,4f,0.462006911363,0.00261242856357
Ar,4f,0.464943817783,0.00269162401794
Ar,4f,0.467899393662,0.00277316100419
Ar,4f,0.47087375768,0.00285710608801
Ar,4f,0.473867029269,0.00294352760905
Ar,4f,0.476879328623,0.00303249572302
Ar,4f,0.479910776697,0.00312408244438
Ar,4f,0.482961495217,0.00321836168996
Ar,4f,0.486031606683,0.00331540932319
Ar,4f,0.489121234372,0.00341530319917
Ar,4f,0.492230502346,0.00351812321049
Ar,4f,0.495359535455,0.00362395133382
Ar,4f,0.498508459344,0.0037328716772
Ar,4f,0.501677400454,0.00384497052815
Ar,4f,0.504866486032,0.00396033640253
Ar,4f,0.508075844134,0.00407906009408
Ar,4f,0.511305603628,0.00420123472475
Ar,4f,0.514555894203,0.0043269557958
Ar,4f,0.517826846373,0.00445632123952
Ar,4f,0.521118591479,0.00458943147177
Ar,4f,0.524431261699,0.00472638944516
Ar,4f,0.527764990051,0.00486730070295
Ar,4f,0.531119910398,0.00501227343359
Ar,4f,0.534496157455,0.00516141852599
Ar,4f,0.537893866791,0.00531484962539
Ar,4f,0.54131317484,0.00547268318984
Ar,4f,0.5447542189,0.00563503854729
Ar,4f,0.548217137145,0.00580203795334
Ar,4f,0.551702068626,0.00597380664942
Ar,4f,0.555209153276,0.00615047292164
Ar,4f,0.55873853192,0.00633216815997
Ar,4f,0.562290346279,0.0065190269181
Ar,4f,0.565864738971,0.00671118697354
Ar,4f,0.569461853524,0.00690878938828
Ar,4f,0.573081834378,0.0071119785697
Ar,4f,0.57672482689,0.00732090233184
Ar,4f,0.580390977341,0.00753571195701
Ar,4f,0.584080432943,0.00775656225753
Ar,4f,0.587793341844,0.00798361163769
Ar,4f,0.591529853131,0.00821702215588
Ar,4f,0.595290116842,0.00845695958676
Ar,4f,0.599074283968,0.00870359348342
Ar,4f,0.602882506458,0.0089570972395
Ar,4f,0.606714937229,0.00921764815128
Ar,4f,0.61057173017,0.00948542747941
Ar,4f,0.614453040146,0.00976062051058
Ar,4f,0.618359023009,0.0100434166187
Ar,4f,0.6222898356,0.0103340093256
Ar,4f,0.626245635758,0.0106325963617
Ar,4f,0.630226582326,0.0109393797252
Ar,4f,0.634232835155,0.0112545657415
Ar,4f,0.638264555113,0.0115783651213
Ar,4f,0.64232190409,0.0119109930179
Ar,4f,0.646405045007,0.0122526690833
Ar,4f,0.650514141819,0.0126036175238
Ar,4f,0.654649359523,0.0129640671538
Ar,4f,0.658810864166,0.0133342514483
Ar,4f,0.66299882285,0.0137144085938
Ar,4f,0.667213403739,0.0141047815381
Ar,4f,0.671454776066,0.0145056180379
Ar,4f,0.67572311014,0.0149171707043
Ar,4f,0.680018577354,0.0153396970467
Ar,4f,0.684341350187,0.015773459514
Ar,4f,0.688691602219,0.0162187255339
Ar,4f,0.693069508129,0.016675767549
Ar,4f,0.69747524371,0.0171448630505
Ar,4f,0.701908985869,0.0176262946093
Ar,4f,0.706370912641,0.0181203499031
Ar,4f,0.710861203191,0.0186273217407
Ar,4f,0.715380037823,0.0191475080828
Ar,4f,0.719927597987,0.0196812120589
Ar,4f,0.724504066288,0.0202287419802
Ar,4f,0.729109626488,0.020790411348
Ar,4f,0.733744463522,0.0213665388584
Ar,4f,0.738408763498,0.0219574484014
Ar,4f,0.743102713707,0.0225634690557
Ar,4f,0.74782650263,0.0231849350781
Ar,4f,0.752580319948,0.023822185887
Ar,4f,0.757364356548,0.0244755660411
Ar,4f,0.762178804527,0.0251454252108
Ar,4f,0.767023857207,0.0258321181445
Ar,4f,0.771899709137,0.0265360046272
Ar,4f,0.776806556103,0.0272574494331
Ar,4f,0.781744595135,0.0279968222702
Ar,4f,0.786714024517,0.0287544977177
Ar,4f,0.791715043793,0.0295308551554
Ar,4f,0.796747853774,0.0303262786847
Ar,4f,0.801812656549,0.0311411570415
Ar,4f,0.806909655491,0.0319758834996
Ar,4f,0.812039055267,0.0328308557651
Ar,4f,0.817201061842,0.0337064758608
Ar,4f,0.822395882495,0.0346031500012
Ar,4f,0.827623725818,0.0355212884565
Ar,4f,0.832884801733,0.0364613054058
Ar,4f,0.838179321492,0.0374236187796
Ar,4f,0.843507497694,0.0384086500902
Ar,4f,0.848869544287,0.0394168242503
Ar,4f,0.85426567658,0.0404485693794
Ar,4f,0.859696111252,0.0415043165968
Ar,4f,0.865161066355,0.0425844998021
Ar,4f,0.870660761333,0.0436895554417
Ar,4f,0.87619541702,0.0448199222609
Ar,4f,0.881765255656,0.0459760410424
Ar,4f,0.887370500895,0.0471583543291
Ar,4f,0.89301137781,0.0483673061317
Ar,4f,0.898688112906,0.0496033416211
Ar,4f,0.904400934129,0.050866906804
Ar,4f,0.910150070871,0.0521584481821
Ar,4f,0.915935753986,0.0534784123944
Ar,4f,0.921758215794,0.0548272458422
Ar,4f,0.927617690089,0.0562053942958
Ar,4f,0.933514412156,0.0576133024837
Ar,4f,0.939448618772,0.0590514136623
Ar,4f,0.94542054822,0.0605201691676
Ar,4f,0.9514304403,0.0620200079463
Ar,4f,0.957478536334,0.0635513660685
Ar,4f,0.963565079178,0.0651146762196
Ar,4f,0.969690313233,0.0667103671715
Ar,4f,0.975854484452,0.0683388632334
Ar,4f,0.982057840353,0.0700005836822
Ar,4f,0.988300630028,0.07169594217
Ar,4f,0.994583104151,0.0734253461116
Ar,4f,1.00090551499,0.0751891960493
Ar,4f,1.00726811641,0.0769878849957
Ar,4f,1.01367116391,0.0788217977545
Ar,4f,1.02011491459,0.0806913102189
Ar,4f,1.02659962719,0.0825967886472
Ar,4f,1.03312556211,0.0845385889159
Ar,4f,1.03969298139,0.0865170557505
Ar,4f,1.04630214874,0.0885325219327
Ar,4f,1.05295332953,0.0905853074862
Ar,4f,1.05964679086,0.0926757188383
Ar,4f,1.06638280148,0.0948040479603
Ar,4f,1.07316163188,0.0969705714852
Ar,4f,1.07998355426,0.0991755498024
Ar,4f,1.08684884254,0.101419226132
Ar,4f,1.09375777239,0.103701825575
Ar,4f,1.10071062124,0.106023554146
Ar,4f,1.10770766828,0.108384597782
Ar,4f,1.11474919446,0.110785121332
Ar,4f,1.12183548254,0.113225267525
Ar,4f,1.12896681704,0.115705155923
Ar,4f,1.13614348434,0.118224881853
Ar,4f,1.14336577261,0.120784515319
Ar,4f,1.15063397184,0.123384099901
Ar,4f,1.15794837389,0.126023651639
Ar,4f,1.16530927245,0.128703157895
Ar,4f,1.17271696312,0.131422576211
Ar,4f,1.18017174332,0.134181833146
Ar,4f,1.18767391241,0.136980823107
Ar,4f,1.19522377163,0.139819407168
Ar,4f,1.20282162413,0.14269741188
Ar,4f,1.21046777501,0.145614628075
Ar,4f,1.21816253128,0.148570809666
Ar,4f,1.22590620193,0.151565672441
Ar,4f,1.23369909789,0.154598892856
Ar,4f,1.24154153209,0.157670106829
Ar,4f,1.24943381942,0.160778908538
Ar,4f,1.25737627681,0.163924849219
Ar,4f,1.26536922317,0.167107435977
Ar,4f,1.27341297945,0.170326130599
Ar,4f,1.28150786864,0.173580348386
Ar,4f,1.28965421579,0.176869456997
Ar,4f,1.29785234801,0.180192775303
Ar,4f,1.30610259449,0.183549572278
Ar,4f,1.31440528651,0.186939065891
Ar,4f,1.32276075745,0.190360422043
Ar,4f,1.33116934283,0.193812753522
Ar,4f,1.33963138029,0.197295118995
Ar,4f,1.34814720961,0.200806522033
Ar,4f,1.35671717273,0.204345910178
Ar,4f,1.36534161379,0.207912174051
Ar,4f,1.37402087908,0.211504146506
Ar,4f,1.38275531712,0.215120601836
Ar,4f,1.39154527863,0.21876025503
Ar,4f,1.40039111656,0.222421761092
Ar,4f,1.40929318612,0.226103714417
Ar,4f,1.41825184476,0.229804648234
Ar,4f,1.4272674522,0.233523034124
Ar,4f,1.43634037046,0.237257281602
Ar,4f,1.44547096386,0.241005737789
Ar,4f,1.45465959902,0.244766687152
Ar,4f,1.46390664492,0.248538351347
Ar,4f,1.47321247286,0.252318889134
Ar,4f,1.48257745651,0.256106396408
Ar,4f,1.4920019719,0.259898906307
Ar,4f,1.50148639749,0.263694389441
Ar,4f,1.5110311141,0.267490754218
Ar,4f,1.52063650499,0.271285847286
Ar,4f,1.53030295587,0.275077454088
Ar,4f,1.54003085488,0.278863299536
